sample_step,avg_loss,time,lr,cond
774400,1.777851,1768504187.534,0.0001,Y
775040,1.699657,1768504208.499,0.0001,Y
775680,1.734726,1768504230.835,0.0001,Y
776320,1.618435,1768504252.886,0.0001,Y
776960,1.712353,1768504274.530,0.0001,Y
777600,1.733469,1768504296.651,0.0001,Y
778240,1.738395,1768504317.942,0.0001,Y
778880,1.694358,1768504340.085,0.0001,Y
779520,1.713360,1768504361.764,0.0001,Y
780160,1.714574,1768504382.715,0.0001,Y
780800,1.793468,1768504405.135,0.0001,Y
781440,1.684403,1768504426.836,0.0001,Y
782080,1.729543,1768504448.685,0.0001,Y
782720,1.623977,1768504470.640,0.0001,Y
783360,1.721837,1768504492.354,0.0001,Y
784000,1.747525,1768504514.521,0.0001,Y
784640,1.762649,1768504536.970,0.0001,Y
785280,1.669929,1768504559.003,0.0001,Y
785920,1.682111,1768504581.345,0.0001,Y
786560,1.686695,1768504603.330,0.0001,Y
787200,1.703136,1768504625.203,0.0001,Y
787840,1.742932,1768504647.075,0.0001,Y
788480,1.750847,1768504669.029,0.0001,Y
789120,1.755087,1768504690.574,0.0001,Y
789760,1.731967,1768504712.434,0.0001,Y
790400,1.724459,1768504734.465,0.0001,Y
791040,1.673235,1768504756.467,0.0001,Y
791680,1.702052,1768504779.178,0.0001,Y
792320,1.794854,1768504800.006,0.0001,Y
792960,1.731289,1768504821.676,0.0001,Y
793600,1.720894,1768504843.954,0.0001,Y
794240,1.729401,1768504865.514,0.0001,Y
794880,1.757026,1768504886.950,0.0001,Y
795520,1.695025,1768504909.105,0.0001,Y
796160,1.705429,1768504930.589,0.0001,Y
796800,1.779195,1768504952.934,0.0001,Y
797440,1.664025,1768504974.938,0.0001,Y
798080,1.804643,1768504997.464,0.0001,Y
798720,1.685516,1768505019.403,0.0001,Y
799360,1.762080,1768505041.539,0.0001,Y
800000,1.751868,1768505063.338,0.0001,Y
800640,1.743528,1768505084.747,0.0001,Y
801280,1.763731,1768505107.260,0.0001,Y
801920,1.653001,1768505129.039,0.0001,Y
802560,1.687101,1768505150.665,0.0001,Y
803200,1.747273,1768505172.236,0.0001,Y
803840,1.738044,1768505193.873,0.0001,Y
804480,1.667437,1768505215.558,0.0001,Y
805120,1.780849,1768505237.276,0.0001,Y
805760,1.790411,1768505259.133,0.0001,Y
806400,1.719308,1768505280.857,0.0001,Y
807040,1.694336,1768505303.109,0.0001,Y
807680,1.709805,1768505324.908,0.0001,Y
808320,1.718767,1768505346.798,0.0001,Y
808960,1.644595,1768505368.865,0.0001,Y
809600,1.713175,1768505391.569,0.0001,Y
810240,1.674017,1768505413.757,0.0001,Y
810880,1.770790,1768505435.462,0.0001,Y
811520,1.731680,1768505456.782,0.0001,Y
812160,1.737662,1768505479.021,0.0001,Y
812800,1.687147,1768505500.315,0.0001,Y
813440,1.693555,1768505522.286,0.0001,Y
814080,1.649620,1768505543.897,0.0001,Y
814720,1.724699,1768505565.846,0.0001,Y
815360,1.670803,1768505587.455,0.0001,Y
816000,1.715023,1768505609.393,0.0001,Y
816640,1.726694,1768505631.364,0.0001,Y
817280,1.720002,1768505653.010,0.0001,Y
817920,1.713666,1768505674.933,0.0001,Y
818560,1.691667,1768505697.835,0.0001,Y
819200,1.710536,1768505719.687,0.0001,Y
819840,1.686443,1768505741.729,0.0001,Y
820480,1.700373,1768505763.584,0.0001,Y
821120,1.696117,1768505786.133,0.0001,Y
821760,1.677364,1768505807.611,0.0001,Y
822400,1.705746,1768505829.539,0.0001,Y
823040,1.725385,1768505851.042,0.0001,Y
823680,1.728264,1768505873.236,0.0001,Y
824320,1.691936,1768505895.257,0.0001,Y
824960,1.720286,1768505917.314,0.0001,Y
825600,1.647883,1768505939.095,0.0001,Y
826240,1.755045,1768505961.330,0.0001,Y
826880,1.672953,1768505983.422,0.0001,Y
827520,1.659972,1768506005.500,0.0001,Y
828160,1.737427,1768506027.284,0.0001,Y
828800,1.735679,1768506049.798,0.0001,Y
829440,1.666548,1768506071.402,0.0001,Y
830080,1.693826,1768506093.438,0.0001,Y
830720,1.674557,1768506115.723,0.0001,Y
831360,1.712064,1768506137.263,0.0001,Y
832000,1.652180,1768506159.035,0.0001,Y
832640,1.726575,1768506180.972,0.0001,Y
833280,1.658336,1768506203.307,0.0001,Y
833920,1.641257,1768506224.770,0.0001,Y
834560,1.707175,1768506246.635,0.0001,Y
835200,1.721686,1768506268.519,0.0001,Y
835840,1.620251,1768506289.926,0.0001,Y
836480,1.696903,1768506311.173,0.0001,Y
837120,1.688932,1768506333.573,0.0001,Y
837760,1.721755,1768506355.527,0.0001,Y
838400,1.748464,1768506377.205,0.0001,Y
839040,1.750825,1768506398.999,0.0001,Y
839680,1.710989,1768506421.101,0.0001,Y
840320,1.700215,1768506443.215,0.0001,Y
840960,1.572751,1768506465.241,0.0001,Y
841600,1.700170,1768506487.354,0.0001,Y
842240,1.713179,1768506509.130,0.0001,Y
842880,1.665892,1768506531.384,0.0001,Y
843520,1.701873,1768506553.765,0.0001,Y
844160,1.791483,1768506575.364,0.0001,Y
844800,1.741827,1768506597.557,0.0001,Y
845440,1.686669,1768506619.547,0.0001,Y
846080,1.811701,1768506641.357,0.0001,Y
846720,1.692548,1768506663.067,0.0001,Y
847360,1.718665,1768506685.328,0.0001,Y
848000,1.643941,1768506707.190,0.0001,Y
848640,1.638609,1768506728.574,0.0001,Y
849280,1.787883,1768506750.087,0.0001,Y
849920,1.663997,1768506772.178,0.0001,Y
850560,1.675277,1768506793.359,0.0001,Y
851200,1.701673,1768506815.064,0.0001,Y
851840,1.764588,1768506836.708,0.0001,Y
852480,1.641491,1768506858.554,0.0001,Y
853120,1.697653,1768506880.432,0.0001,Y
853760,1.747608,1768506902.072,0.0001,Y
854400,1.681135,1768506924.327,0.0001,Y
855040,1.680288,1768506946.566,0.0001,Y
855680,1.708840,1768506968.639,0.0001,Y
856320,1.672446,1768506990.841,0.0001,Y
856960,1.769023,1768507012.514,0.0001,Y
857600,1.715566,1768507033.516,0.0001,Y
858240,1.761299,1768507055.752,0.0001,Y
858880,1.694410,1768507076.749,0.0001,Y
859520,1.616903,1768507098.518,0.0001,Y
860160,1.674436,1768507120.564,0.0001,Y
860800,1.667614,1768507142.347,0.0001,Y
861440,1.736876,1768507164.587,0.0001,Y
862080,1.773452,1768507186.558,0.0001,Y
862720,1.700228,1768507208.404,0.0001,Y
863360,1.826187,1768507229.540,0.0001,Y
864000,1.747305,1768507250.611,0.0001,Y
864640,1.684764,1768507271.990,0.0001,Y
865280,1.740755,1768507293.682,0.0001,Y
865920,1.691807,1768507315.243,0.0001,Y
866560,1.634420,1768507337.459,0.0001,Y
867200,1.634605,1768507358.809,0.0001,Y
867840,1.678142,1768507380.580,0.0001,Y
868480,1.704839,1768507403.002,0.0001,Y
869120,1.737476,1768507424.621,0.0001,Y
869760,1.709292,1768507445.526,0.0001,Y
870400,1.737812,1768507468.581,0.0001,Y
871040,1.692597,1768507489.966,0.0001,Y
871680,1.717174,1768507511.550,0.0001,Y
872320,1.683347,1768507534.129,0.0001,Y
872960,1.658460,1768507556.145,0.0001,Y
873600,1.704900,1768507578.230,0.0001,Y
874240,1.637974,1768507599.881,0.0001,Y
874880,1.687746,1768507622.177,0.0001,Y
875520,1.750573,1768507643.328,0.0001,Y
876160,1.706693,1768507665.236,0.0001,Y
876800,1.680210,1768507687.300,0.0001,Y
877440,1.696552,1768507709.129,0.0001,Y
878080,1.673694,1768507730.981,0.0001,Y
878720,1.664707,1768507752.331,0.0001,Y
879360,1.660871,1768507774.468,0.0001,Y
880000,1.687941,1768507796.302,0.0001,Y
880640,1.678524,1768507817.754,0.0001,Y
881280,1.787404,1768507840.211,0.0001,Y
881920,1.702163,1768507861.607,0.0001,Y
882560,1.747791,1768507882.852,0.0001,Y
883200,1.682041,1768507904.879,0.0001,Y
883840,1.720916,1768507926.270,0.0001,Y
884480,1.636212,1768507948.354,0.0001,Y
885120,1.685078,1768507969.575,0.0001,Y
885760,1.655594,1768507991.278,0.0001,Y
886400,1.595965,1768508013.205,0.0001,Y
887040,1.663981,1768508035.159,0.0001,Y
887680,1.692817,1768508057.198,0.0001,Y
888320,1.724369,1768508078.420,0.0001,Y
888960,1.591457,1768508099.819,0.0001,Y
889600,1.639264,1768508121.597,0.0001,Y
890240,1.768892,1768508143.019,0.0001,Y
890880,1.659235,1768508164.559,0.0001,Y
891520,1.735045,1768508186.747,0.0001,Y
892160,1.678586,1768508209.147,0.0001,Y
892800,1.758761,1768508230.888,0.0001,Y
893440,1.675930,1768508252.027,0.0001,Y
894080,1.727936,1768508274.231,0.0001,Y
894720,1.650598,1768508296.803,0.0001,Y
895360,1.676884,1768508318.554,0.0001,Y
896000,1.677881,1768508339.969,0.0001,Y
896640,1.724834,1768508361.698,0.0001,Y
897280,1.725430,1768508382.970,0.0001,Y
897920,1.668073,1768508404.578,0.0001,Y
898560,1.679659,1768508426.915,0.0001,Y
899200,1.644840,1768508448.877,0.0001,Y
899840,1.685930,1768508470.676,0.0001,Y
900480,1.596293,1768508493.098,5e-05,Y
901120,1.700943,1768508514.579,5e-05,Y
901760,1.701468,1768508536.296,5e-05,Y
902400,1.723177,1768508558.233,5e-05,Y
903040,1.709457,1768508579.888,5e-05,Y
903680,1.687131,1768508601.714,5e-05,Y
904320,1.647375,1768508623.772,5e-05,Y
904960,1.710138,1768508645.628,5e-05,Y
905600,1.631298,1768508666.740,5e-05,Y
906240,1.693358,1768508689.392,5e-05,Y
906880,1.693221,1768508711.503,5e-05,Y
907520,1.641397,1768508733.915,5e-05,Y
908160,1.683389,1768508755.327,5e-05,Y
908800,1.666451,1768508777.802,5e-05,Y
909440,1.638904,1768508799.481,5e-05,Y
910080,1.708761,1768508821.072,5e-05,Y
910720,1.625870,1768508843.151,5e-05,Y
911360,1.629299,1768508865.565,5e-05,Y
912000,1.663886,1768508887.583,5e-05,Y
912640,1.701190,1768508909.442,5e-05,Y
913280,1.722316,1768508931.327,5e-05,Y
913920,1.683732,1768508953.096,5e-05,Y
914560,1.694446,1768508974.912,5e-05,Y
915200,1.709338,1768508997.183,5e-05,Y
915840,1.656949,1768509019.194,5e-05,Y
916480,1.703416,1768509040.842,5e-05,Y
917120,1.726497,1768509063.030,5e-05,Y
917760,1.718947,1768509084.564,5e-05,Y
918400,1.698249,1768509106.601,5e-05,Y
919040,1.649495,1768509128.842,5e-05,Y
919680,1.656295,1768509150.394,5e-05,Y
920320,1.706717,1768509172.506,5e-05,Y
920960,1.607292,1768509194.666,5e-05,Y
921600,1.683262,1768509217.038,5e-05,Y
922240,1.687733,1768509239.074,5e-05,Y
922880,1.705183,1768509260.646,5e-05,Y
923520,1.706089,1768509282.535,5e-05,Y
924160,1.653542,1768509304.666,5e-05,Y
924800,1.719044,1768509326.409,5e-05,Y
925440,1.653992,1768509348.291,5e-05,Y
926080,1.641505,1768509370.283,5e-05,Y
926720,1.609159,1768509392.855,5e-05,Y
927360,1.695413,1768509414.698,5e-05,Y
928000,1.690041,1768509436.840,5e-05,Y
928640,1.683362,1768509458.527,5e-05,Y
929280,1.675384,1768509480.526,5e-05,Y
929920,1.704037,1768509502.136,5e-05,Y
930560,1.667769,1768509523.810,5e-05,Y
931200,1.644721,1768509545.435,5e-05,Y
931840,1.656606,1768509567.743,5e-05,Y
932480,1.652399,1768509589.285,5e-05,Y
933120,1.687133,1768509610.568,5e-05,Y
933760,1.672100,1768509632.615,5e-05,Y
934400,1.685450,1768509654.523,5e-05,Y
935040,1.801724,1768509675.995,5e-05,Y
935680,1.634122,1768509697.168,5e-05,Y
936320,1.654504,1768509718.924,5e-05,Y
936960,1.682105,1768509740.953,5e-05,Y
937600,1.688119,1768509762.795,5e-05,Y
938240,1.633291,1768509783.868,5e-05,Y
938880,1.742287,1768509805.669,5e-05,Y
939520,1.662344,1768509827.713,5e-05,Y
940160,1.725893,1768509849.147,5e-05,Y
940800,1.664117,1768509871.529,5e-05,Y
941440,1.717332,1768509893.279,5e-05,Y
942080,1.632010,1768509914.121,5e-05,Y
942720,1.669498,1768509936.101,5e-05,Y
943360,1.645741,1768509957.599,5e-05,Y
944000,1.655357,1768509978.907,5e-05,Y
944640,1.616720,1768510001.319,5e-05,Y
945280,1.643870,1768510023.007,5e-05,Y
945920,1.607763,1768510044.496,5e-05,Y
946560,1.615924,1768510066.795,5e-05,Y
947200,1.689434,1768510088.809,5e-05,Y
947840,1.661824,1768510110.648,5e-05,Y
948480,1.631637,1768510132.413,5e-05,Y
949120,1.681473,1768510154.709,5e-05,Y
949760,1.695962,1768510176.904,5e-05,Y
950400,1.558777,1768510198.668,5e-05,Y
951040,1.624018,1768510220.652,5e-05,Y
951680,1.698204,1768510242.671,5e-05,Y
952320,1.645516,1768510264.917,5e-05,Y
952960,1.655567,1768510287.566,5e-05,Y
953600,1.820937,1768510308.877,5e-05,Y
954240,1.649274,1768510330.464,5e-05,Y
954880,1.677754,1768510352.630,5e-05,Y
955520,1.666626,1768510374.453,5e-05,Y
956160,1.679585,1768510396.710,5e-05,Y
956800,1.684333,1768510417.903,5e-05,Y
957440,1.641156,1768510439.686,5e-05,Y
958080,1.631201,1768510461.223,5e-05,Y
958720,1.691602,1768510482.928,5e-05,Y
959360,1.613742,1768510504.928,5e-05,Y
960000,1.637252,1768510526.914,5e-05,Y
960640,1.638889,1768510548.187,5e-05,Y
961280,1.690040,1768510570.566,5e-05,Y
961920,1.664931,1768510592.462,5e-05,Y
962560,1.653082,1768510614.107,5e-05,Y
963200,1.726185,1768510636.030,5e-05,Y
963840,1.631899,1768510657.699,5e-05,Y
964480,1.658041,1768510679.653,5e-05,Y
965120,1.678834,1768510701.465,5e-05,Y
965760,1.679295,1768510723.646,5e-05,Y
966400,1.634187,1768510745.192,5e-05,Y
967040,1.678761,1768510767.173,5e-05,Y
967680,1.646650,1768510789.576,5e-05,Y
968320,1.734570,1768510811.683,5e-05,Y
968960,1.686563,1768510833.357,5e-05,Y
969600,1.730325,1768510855.137,5e-05,Y
970240,1.609672,1768510877.037,5e-05,Y
970880,1.730473,1768510898.647,5e-05,Y
971520,1.696345,1768510920.048,5e-05,Y
972160,1.589386,1768510942.485,5e-05,Y
972800,1.687933,1768510964.421,5e-05,Y
973440,1.749319,1768510986.585,5e-05,Y
974080,1.652921,1768511008.364,5e-05,Y
974720,1.679021,1768511030.306,5e-05,Y
975360,1.689941,1768511052.048,5e-05,Y
976000,1.612130,1768511074.191,5e-05,Y
976640,1.664906,1768511095.751,5e-05,Y
977280,1.664720,1768511117.563,5e-05,Y
977920,1.720925,1768511139.398,5e-05,Y
978560,1.697817,1768511161.167,5e-05,Y
979200,1.719253,1768511183.179,5e-05,Y
979840,1.681225,1768511204.938,5e-05,Y
980480,1.680771,1768511227.210,5e-05,Y
981120,1.625048,1768511249.232,5e-05,Y
981760,1.668412,1768511270.696,5e-05,Y
982400,1.643011,1768511292.634,5e-05,Y
983040,1.644776,1768511314.117,5e-05,Y
983680,1.654676,1768511335.399,5e-05,Y
984320,1.685899,1768511357.007,5e-05,Y
984960,1.686351,1768511379.345,5e-05,Y
985600,1.766457,1768511400.800,5e-05,Y
986240,1.706286,1768511422.761,5e-05,Y
986880,1.706079,1768511445.004,5e-05,Y
987520,1.737126,1768511466.896,5e-05,Y
988160,1.721457,1768511488.353,5e-05,Y
988800,1.627140,1768511510.710,5e-05,Y
989440,1.654826,1768511532.774,5e-05,Y
990080,1.613500,1768511554.095,5e-05,Y
990720,1.633720,1768511576.102,5e-05,Y
991360,1.664310,1768511598.659,5e-05,Y
992000,1.750715,1768511620.361,5e-05,Y
992640,1.656136,1768511642.388,5e-05,Y
993280,1.693460,1768511664.681,5e-05,Y
993920,1.729945,1768511686.165,5e-05,Y
994560,1.758088,1768511708.085,5e-05,Y
995200,1.719288,1768511729.964,5e-05,Y
995840,1.671600,1768511751.749,5e-05,Y
996480,1.584820,1768511773.173,5e-05,Y
997120,1.627383,1768511794.694,5e-05,Y
997760,1.584670,1768511816.857,5e-05,Y
998400,1.625126,1768511838.710,5e-05,Y
999040,1.714857,1768511860.327,5e-05,Y
999680,1.648740,1768511882.379,5e-05,Y
1000000,1.675839,1768511893.163,5e-05,Y
