sample_step,avg_loss,time,lr,cond
776320,1.322155,1768487759.235,0.0001,Y
776960,1.271527,1768487767.931,0.0001,Y
777600,1.332795,1768487776.570,0.0001,Y
778240,1.306145,1768487785.123,0.0001,Y
778880,1.339336,1768487793.691,0.0001,Y
779520,1.305179,1768487802.240,0.0001,Y
780160,1.337075,1768487810.835,0.0001,Y
780800,1.305543,1768487819.491,0.0001,Y
781440,1.289791,1768487828.201,0.0001,Y
782080,1.341003,1768487836.973,0.0001,Y
782720,1.282682,1768487845.627,0.0001,Y
783360,1.359066,1768487854.220,0.0001,Y
784000,1.292851,1768487862.842,0.0001,Y
784640,1.373012,1768487871.509,0.0001,Y
785280,1.256440,1768487880.124,0.0001,Y
785920,1.279356,1768487888.720,0.0001,Y
786560,1.329439,1768487897.412,0.0001,Y
787200,1.312166,1768487906.170,0.0001,Y
787840,1.264310,1768487914.750,0.0001,Y
788480,1.290945,1768487923.399,0.0001,Y
789120,1.253136,1768487931.999,0.0001,Y
789760,1.314448,1768487940.649,0.0001,Y
790400,1.341003,1768487949.201,0.0001,Y
791040,1.289814,1768487957.798,0.0001,Y
791680,1.260981,1768487966.591,0.0001,Y
792320,1.427530,1768487975.267,0.0001,Y
792960,1.322088,1768487983.812,0.0001,Y
793600,1.328134,1768487992.456,0.0001,Y
794240,1.295044,1768488001.106,0.0001,Y
794880,1.306774,1768488009.671,0.0001,Y
795520,1.370605,1768488018.196,0.0001,Y
796160,1.317832,1768488026.819,0.0001,Y
796800,1.243930,1768488035.639,0.0001,Y
797440,1.350270,1768488044.320,0.0001,Y
798080,1.309394,1768488052.978,0.0001,Y
798720,1.326931,1768488061.623,0.0001,Y
799360,1.258491,1768488070.245,0.0001,Y
800000,1.334159,1768488078.934,0.0001,Y
800640,1.304651,1768488087.548,0.0001,Y
801280,1.358164,1768488096.185,0.0001,Y
801920,1.309825,1768488104.995,0.0001,Y
802560,1.229181,1768488113.644,0.0001,Y
803200,1.300936,1768488122.227,0.0001,Y
803840,1.251362,1768488130.875,0.0001,Y
804480,1.383788,1768488139.503,0.0001,Y
805120,1.244882,1768488148.159,0.0001,Y
805760,1.363160,1768488156.777,0.0001,Y
806400,1.317468,1768488165.386,0.0001,Y
807040,1.301954,1768488174.116,0.0001,Y
807680,1.302825,1768488182.842,0.0001,Y
808320,1.385035,1768488191.450,0.0001,Y
808960,1.268014,1768488199.993,0.0001,Y
809600,1.275915,1768488208.620,0.0001,Y
810240,1.347932,1768488217.316,0.0001,Y
810880,1.304587,1768488225.869,0.0001,Y
811520,1.303727,1768488234.466,0.0001,Y
812160,1.272968,1768488243.304,0.0001,Y
812800,1.288542,1768488252.008,0.0001,Y
813440,1.260062,1768488260.572,0.0001,Y
814080,1.285948,1768488269.218,0.0001,Y
814720,1.271305,1768488277.903,0.0001,Y
815360,1.262847,1768488286.464,0.0001,Y
816000,1.292116,1768488295.169,0.0001,Y
816640,1.303630,1768488303.871,0.0001,Y
817280,1.312283,1768488312.610,0.0001,Y
817920,1.295449,1768488321.265,0.0001,Y
818560,1.372426,1768488329.850,0.0001,Y
819200,1.324350,1768488338.463,0.0001,Y
819840,1.288942,1768488347.130,0.0001,Y
820480,1.385859,1768488355.657,0.0001,Y
821120,1.221281,1768488364.240,0.0001,Y
821760,1.287076,1768488373.048,0.0001,Y
822400,1.274247,1768488381.782,0.0001,Y
823040,1.319042,1768488390.476,0.0001,Y
823680,1.266804,1768488399.137,0.0001,Y
824320,1.311182,1768488407.795,0.0001,Y
824960,1.279215,1768488416.385,0.0001,Y
825600,1.336025,1768488424.948,0.0001,Y
826240,1.307542,1768488433.542,0.0001,Y
826880,1.276478,1768488442.354,0.0001,Y
827520,1.408884,1768488451.152,0.0001,Y
828160,1.300244,1768488459.737,0.0001,Y
828800,1.320129,1768488468.337,0.0001,Y
829440,1.244087,1768488476.906,0.0001,Y
830080,1.312298,1768488485.583,0.0001,Y
830720,1.298963,1768488494.196,0.0001,Y
831360,1.296077,1768488502.803,0.0001,Y
832000,1.363189,1768488511.550,0.0001,Y
832640,1.280351,1768488520.234,0.0001,Y
833280,1.273786,1768488528.853,0.0001,Y
833920,1.285643,1768488537.457,0.0001,Y
834560,1.303172,1768488545.970,0.0001,Y
835200,1.267696,1768488554.631,0.0001,Y
835840,1.316777,1768488563.120,0.0001,Y
836480,1.329975,1768488571.666,0.0001,Y
837120,1.320511,1768488580.477,0.0001,Y
837760,1.333437,1768488589.151,0.0001,Y
838400,1.355276,1768488597.804,0.0001,Y
839040,1.312695,1768488606.472,0.0001,Y
839680,1.248060,1768488615.105,0.0001,Y
840320,1.324112,1768488623.796,0.0001,Y
840960,1.392439,1768488632.352,0.0001,Y
841600,1.345952,1768488640.984,0.0001,Y
842240,1.338826,1768488649.795,0.0001,Y
842880,1.314627,1768488658.507,0.0001,Y
843520,1.321767,1768488667.127,0.0001,Y
844160,1.368068,1768488675.713,0.0001,Y
844800,1.282419,1768488684.305,0.0001,Y
845440,1.264967,1768488692.972,0.0001,Y
846080,1.332532,1768488701.598,0.0001,Y
846720,1.345044,1768488710.152,0.0001,Y
847360,1.286619,1768488718.953,0.0001,Y
848000,1.303917,1768488727.540,0.0001,Y
848640,1.318609,1768488736.208,0.0001,Y
849280,1.299379,1768488744.830,0.0001,Y
849920,1.266123,1768488753.431,0.0001,Y
850560,1.262654,1768488762.140,0.0001,Y
851200,1.247568,1768488770.780,0.0001,Y
851840,1.269313,1768488779.467,0.0001,Y
852480,1.245858,1768488788.257,0.0001,Y
853120,1.314119,1768488796.898,0.0001,Y
853760,1.343986,1768488805.468,0.0001,Y
854400,1.345783,1768488814.098,0.0001,Y
855040,1.348735,1768488822.647,0.0001,Y
855680,1.307634,1768488831.304,0.0001,Y
856320,1.290265,1768488839.886,0.0001,Y
856960,1.257244,1768488848.551,0.0001,Y
857600,1.288519,1768488857.381,0.0001,Y
858240,1.271225,1768488865.981,0.0001,Y
858880,1.307900,1768488874.542,0.0001,Y
859520,1.285756,1768488883.210,0.0001,Y
860160,1.330250,1768488891.881,0.0001,Y
860800,1.258965,1768488900.595,0.0001,Y
861440,1.322246,1768488909.175,0.0001,Y
862080,1.307319,1768488917.914,0.0001,Y
862720,1.272374,1768488926.789,0.0001,Y
863360,1.260639,1768488935.599,0.0001,Y
864000,1.278424,1768488944.408,0.0001,Y
864640,1.279151,1768488953.228,0.0001,Y
865280,1.289851,1768488961.951,0.0001,Y
865920,1.288504,1768488970.647,0.0001,Y
866560,1.321368,1768488979.423,0.0001,Y
867200,1.234352,1768488988.206,0.0001,Y
867840,1.280174,1768488996.760,0.0001,Y
868480,1.236774,1768489005.376,0.0001,Y
869120,1.329830,1768489014.001,0.0001,Y
869760,1.266649,1768489022.634,0.0001,Y
870400,1.276012,1768489031.286,0.0001,Y
871040,1.240615,1768489039.900,0.0001,Y
871680,1.294007,1768489048.555,0.0001,Y
872320,1.275012,1768489057.310,0.0001,Y
872960,1.297839,1768489065.925,0.0001,Y
873600,1.340491,1768489074.574,0.0001,Y
874240,1.327924,1768489083.292,0.0001,Y
874880,1.341530,1768489091.991,0.0001,Y
875520,1.259754,1768489100.727,0.0001,Y
876160,1.285371,1768489109.407,0.0001,Y
876800,1.289434,1768489118.052,0.0001,Y
877440,1.227495,1768489126.812,0.0001,Y
878080,1.271699,1768489135.529,0.0001,Y
878720,1.240037,1768489144.102,0.0001,Y
879360,1.271274,1768489152.764,0.0001,Y
880000,1.277565,1768489161.422,0.0001,Y
880640,1.280925,1768489170.015,0.0001,Y
881280,1.261934,1768489178.628,0.0001,Y
881920,1.284235,1768489187.335,0.0001,Y
882560,1.211913,1768489196.192,0.0001,Y
883200,1.278476,1768489204.967,0.0001,Y
883840,1.218037,1768489213.642,0.0001,Y
884480,1.260657,1768489222.265,0.0001,Y
885120,1.263953,1768489230.878,0.0001,Y
885760,1.338120,1768489239.458,0.0001,Y
886400,1.300537,1768489248.082,0.0001,Y
887040,1.253073,1768489256.737,0.0001,Y
887680,1.289657,1768489265.559,0.0001,Y
888320,1.275788,1768489274.217,0.0001,Y
888960,1.310114,1768489282.872,0.0001,Y
889600,1.287853,1768489291.519,0.0001,Y
890240,1.291157,1768489300.206,0.0001,Y
890880,1.295236,1768489308.876,0.0001,Y
891520,1.278208,1768489317.516,0.0001,Y
892160,1.235067,1768489326.161,0.0001,Y
892800,1.304281,1768489334.953,0.0001,Y
893440,1.256678,1768489343.652,0.0001,Y
894080,1.287533,1768489352.314,0.0001,Y
894720,1.222409,1768489360.923,0.0001,Y
895360,1.300769,1768489369.607,0.0001,Y
896000,1.320234,1768489378.222,0.0001,Y
896640,1.311796,1768489386.797,0.0001,Y
897280,1.351849,1768489395.390,0.0001,Y
897920,1.286050,1768489404.134,0.0001,Y
898560,1.248967,1768489412.883,0.0001,Y
899200,1.294587,1768489421.532,0.0001,Y
899840,1.242701,1768489430.120,0.0001,Y
900480,1.293973,1768489438.813,5e-05,Y
901120,1.323052,1768489447.506,5e-05,Y
901760,1.287467,1768489456.069,5e-05,Y
902400,1.329897,1768489464.804,5e-05,Y
903040,1.242020,1768489473.645,5e-05,Y
903680,1.258247,1768489482.260,5e-05,Y
904320,1.265469,1768489490.917,5e-05,Y
904960,1.278612,1768489499.515,5e-05,Y
905600,1.279263,1768489508.216,5e-05,Y
906240,1.297032,1768489516.808,5e-05,Y
906880,1.310911,1768489525.440,5e-05,Y
907520,1.320350,1768489534.134,5e-05,Y
908160,1.252055,1768489542.913,5e-05,Y
908800,1.298383,1768489551.610,5e-05,Y
909440,1.296795,1768489560.281,5e-05,Y
910080,1.338582,1768489568.891,5e-05,Y
910720,1.255035,1768489577.587,5e-05,Y
911360,1.325425,1768489586.172,5e-05,Y
912000,1.253146,1768489594.858,5e-05,Y
912640,1.334879,1768489603.532,5e-05,Y
913280,1.289054,1768489612.302,5e-05,Y
913920,1.249737,1768489620.964,5e-05,Y
914560,1.238377,1768489629.524,5e-05,Y
915200,1.204591,1768489638.165,5e-05,Y
915840,1.268608,1768489646.753,5e-05,Y
916480,1.257501,1768489655.359,5e-05,Y
917120,1.294087,1768489663.929,5e-05,Y
917760,1.297826,1768489672.521,5e-05,Y
918400,1.314972,1768489681.203,5e-05,Y
919040,1.279416,1768489689.903,5e-05,Y
919680,1.276849,1768489698.526,5e-05,Y
920320,1.299266,1768489707.225,5e-05,Y
920960,1.316467,1768489715.890,5e-05,Y
921600,1.292636,1768489724.524,5e-05,Y
922240,1.283328,1768489733.257,5e-05,Y
922880,1.280258,1768489742.090,5e-05,Y
923520,1.260419,1768489750.673,5e-05,Y
924160,1.298578,1768489759.381,5e-05,Y
924800,1.302291,1768489768.056,5e-05,Y
925440,1.326774,1768489776.658,5e-05,Y
926080,1.243405,1768489785.216,5e-05,Y
926720,1.271094,1768489793.886,5e-05,Y
927360,1.300092,1768489802.600,5e-05,Y
928000,1.270051,1768489811.346,5e-05,Y
928640,1.241436,1768489819.994,5e-05,Y
929280,1.277153,1768489828.653,5e-05,Y
929920,1.301315,1768489837.304,5e-05,Y
930560,1.256421,1768489845.941,5e-05,Y
931200,1.259716,1768489854.608,5e-05,Y
931840,1.273145,1768489863.265,5e-05,Y
932480,1.307794,1768489872.001,5e-05,Y
933120,1.264353,1768489880.764,5e-05,Y
933760,1.271483,1768489889.361,5e-05,Y
934400,1.267929,1768489897.904,5e-05,Y
935040,1.288729,1768489906.544,5e-05,Y
935680,1.231314,1768489915.209,5e-05,Y
936320,1.278433,1768489923.870,5e-05,Y
936960,1.332215,1768489932.419,5e-05,Y
937600,1.237875,1768489941.138,5e-05,Y
938240,1.282483,1768489949.914,5e-05,Y
938880,1.288416,1768489958.564,5e-05,Y
939520,1.302565,1768489967.148,5e-05,Y
940160,1.297411,1768489975.842,5e-05,Y
940800,1.379116,1768489984.483,5e-05,Y
941440,1.351420,1768489993.075,5e-05,Y
942080,1.256440,1768490001.651,5e-05,Y
942720,1.286332,1768490010.328,5e-05,Y
943360,1.209446,1768490019.069,5e-05,Y
944000,1.284220,1768490027.725,5e-05,Y
944640,1.272401,1768490036.408,5e-05,Y
945280,1.274177,1768490045.000,5e-05,Y
945920,1.301809,1768490053.557,5e-05,Y
946560,1.283470,1768490062.152,5e-05,Y
947200,1.246631,1768490070.710,5e-05,Y
947840,1.323758,1768490079.347,5e-05,Y
948480,1.285891,1768490088.125,5e-05,Y
949120,1.254254,1768490096.761,5e-05,Y
949760,1.301441,1768490105.387,5e-05,Y
950400,1.242402,1768490114.060,5e-05,Y
951040,1.280458,1768490122.700,5e-05,Y
951680,1.247225,1768490131.348,5e-05,Y
952320,1.259517,1768490139.996,5e-05,Y
952960,1.303165,1768490148.619,5e-05,Y
953600,1.260420,1768490157.432,5e-05,Y
954240,1.299211,1768490166.205,5e-05,Y
954880,1.218261,1768490174.860,5e-05,Y
955520,1.299451,1768490183.517,5e-05,Y
956160,1.302898,1768490192.129,5e-05,Y
956800,1.265737,1768490200.794,5e-05,Y
957440,1.290285,1768490209.380,5e-05,Y
958080,1.292414,1768490217.951,5e-05,Y
958720,1.255509,1768490226.786,5e-05,Y
959360,1.308051,1768490235.473,5e-05,Y
960000,1.348761,1768490244.078,5e-05,Y
960640,1.289337,1768490252.692,5e-05,Y
961280,1.342894,1768490261.353,5e-05,Y
961920,1.283715,1768490269.938,5e-05,Y
962560,1.278136,1768490278.568,5e-05,Y
963200,1.260874,1768490287.181,5e-05,Y
963840,1.287941,1768490296.011,5e-05,Y
964480,1.358086,1768490304.685,5e-05,Y
965120,1.304360,1768490313.240,5e-05,Y
965760,1.251493,1768490321.880,5e-05,Y
966400,1.256734,1768490330.549,5e-05,Y
967040,1.345005,1768490339.223,5e-05,Y
967680,1.298809,1768490347.838,5e-05,Y
968320,1.306617,1768490356.450,5e-05,Y
968960,1.295065,1768490365.230,5e-05,Y
969600,1.256411,1768490373.837,5e-05,Y
970240,1.253207,1768490382.495,5e-05,Y
970880,1.296167,1768490391.117,5e-05,Y
971520,1.246011,1768490399.701,5e-05,Y
972160,1.252416,1768490408.315,5e-05,Y
972800,1.240100,1768490417.032,5e-05,Y
973440,1.348601,1768490425.772,5e-05,Y
974080,1.284104,1768490434.487,5e-05,Y
974720,1.246939,1768490443.144,5e-05,Y
975360,1.281961,1768490451.711,5e-05,Y
976000,1.284456,1768490460.310,5e-05,Y
976640,1.226665,1768490468.893,5e-05,Y
977280,1.250752,1768490477.516,5e-05,Y
977920,1.243578,1768490486.143,5e-05,Y
978560,1.259769,1768490494.881,5e-05,Y
979200,1.349216,1768490503.603,5e-05,Y
979840,1.321158,1768490512.198,5e-05,Y
980480,1.330150,1768490520.788,5e-05,Y
981120,1.309379,1768490529.447,5e-05,Y
981760,1.325034,1768490538.096,5e-05,Y
982400,1.295545,1768490546.639,5e-05,Y
983040,1.196155,1768490555.262,5e-05,Y
983680,1.283662,1768490563.911,5e-05,Y
984320,1.257525,1768490572.662,5e-05,Y
984960,1.280800,1768490581.321,5e-05,Y
985600,1.342519,1768490589.859,5e-05,Y
986240,1.232030,1768490598.592,5e-05,Y
986880,1.277606,1768490607.247,5e-05,Y
987520,1.261902,1768490615.769,5e-05,Y
988160,1.267946,1768490624.442,5e-05,Y
988800,1.274166,1768490633.162,5e-05,Y
989440,1.280978,1768490641.898,5e-05,Y
990080,1.298655,1768490650.566,5e-05,Y
990720,1.293702,1768490659.224,5e-05,Y
991360,1.278992,1768490667.879,5e-05,Y
992000,1.210161,1768490676.565,5e-05,Y
992640,1.289484,1768490685.219,5e-05,Y
993280,1.292596,1768490693.874,5e-05,Y
993920,1.271426,1768490702.583,5e-05,Y
994560,1.231925,1768490711.319,5e-05,Y
995200,1.287205,1768490719.995,5e-05,Y
995840,1.274828,1768490728.781,5e-05,Y
996480,1.310364,1768490737.549,5e-05,Y
997120,1.306112,1768490746.401,5e-05,Y
997760,1.275690,1768490755.153,5e-05,Y
998400,1.261507,1768490763.967,5e-05,Y
999040,1.289776,1768490772.836,5e-05,Y
999680,1.303091,1768490781.706,5e-05,Y
1000000,1.321023,1768490786.146,5e-05,Y
