epoch,loss,recon,kl,atom_ce,prop_mse,kl_w
870,13.941875,3.271333,4.524563,0.356418,0.151807,0.8000
871,13.953952,3.274688,4.526965,0.356224,0.152090,0.8000
872,13.951228,3.274333,4.525862,0.356331,0.151207,0.8000
873,13.949078,3.273289,4.526146,0.356799,0.151496,0.8000
874,13.957784,3.275101,4.528620,0.356957,0.152627,0.8000
875,13.955738,3.274020,4.533440,0.354906,0.152018,0.8000
876,13.947763,3.273368,4.523202,0.357266,0.151832,0.8000
877,13.961712,3.275508,4.533281,0.356484,0.152079,0.8000
878,13.959077,3.274861,4.532087,0.356942,0.151883,0.8000
879,13.949827,3.272892,4.530635,0.354331,0.152311,0.8000
880,13.954758,3.273128,4.535833,0.354582,0.152125,0.8000
881,13.962443,3.275038,4.538176,0.355349,0.151440,0.8000
882,13.949449,3.272842,4.528786,0.355915,0.151980,0.8000
883,13.959558,3.275202,4.531846,0.356423,0.152052,0.8000
884,13.957414,3.274052,4.534421,0.355898,0.151823,0.8000
885,13.951504,3.273492,4.530104,0.355749,0.151195,0.8000
886,13.954857,3.273649,4.533217,0.355731,0.151605,0.8000
887,13.952033,3.274247,4.526808,0.356425,0.151421,0.8000
888,13.960190,3.275375,4.534261,0.355344,0.151311,0.8000
889,13.952044,3.273523,4.530329,0.355136,0.152076,0.8000
890,13.948257,3.273147,4.526409,0.355883,0.151806,0.8000
891,13.961962,3.274678,4.535489,0.357282,0.152254,0.8000
892,13.960985,3.274713,4.535826,0.356393,0.151791,0.8000
893,13.953418,3.274233,4.527926,0.356880,0.151499,0.8000
894,13.952492,3.273088,4.532424,0.355591,0.151698,0.8000
895,13.960418,3.274346,4.537924,0.355012,0.152029,0.8000
896,13.948251,3.272394,4.527529,0.356813,0.152233,0.8000
897,13.943255,3.272716,4.521372,0.355707,0.152303,0.8000
898,13.955646,3.274164,4.531417,0.356139,0.151881,0.8000
899,13.951446,3.273504,4.528117,0.356314,0.152125,0.8000
900,13.947095,3.272067,4.528832,0.355271,0.152559,0.8000
901,13.945184,3.272232,4.525806,0.355439,0.152406,0.8000
902,13.943565,3.272102,4.524604,0.355603,0.151973,0.8000
903,13.954206,3.274099,4.531148,0.355165,0.151827,0.8000
904,13.942559,3.270790,4.528105,0.356099,0.151606,0.8000
905,13.963153,3.275489,4.537007,0.355424,0.151658,0.8000
906,13.955270,3.273324,4.535527,0.355253,0.151624,0.8000
907,13.950710,3.272483,4.533750,0.354254,0.152008,0.8000
908,13.954401,3.273605,4.531590,0.356281,0.152032,0.8000
909,13.958082,3.274183,4.535055,0.355503,0.151986,0.8000
910,13.960330,3.274657,4.537947,0.354675,0.151328,0.8000
911,13.944760,3.271899,4.526830,0.356473,0.151125,0.8000
912,13.957421,3.274090,4.535820,0.354373,0.152122,0.8000
913,13.954395,3.274447,4.528896,0.355610,0.152328,0.8000
914,13.952585,3.273781,4.529029,0.356245,0.151774,0.8000
915,13.954760,3.273302,4.534723,0.354973,0.152102,0.8000
916,13.960532,3.276269,4.530612,0.355417,0.151820,0.8000
917,13.954539,3.274700,4.527869,0.356249,0.151895,0.8000
918,13.959783,3.273623,4.540042,0.355531,0.151349,0.8000
919,13.957722,3.275524,4.529471,0.355482,0.152092,0.8000
920,13.953932,3.272949,4.534993,0.355669,0.151421,0.8000
921,13.954108,3.273732,4.531815,0.355412,0.152047,0.8000
922,13.958428,3.275037,4.532012,0.355815,0.151892,0.8000
923,13.947641,3.271579,4.531700,0.356069,0.151476,0.8000
924,13.955270,3.273898,4.531604,0.355524,0.152768,0.8000
925,13.957297,3.274110,4.533262,0.356196,0.152159,0.8000
926,13.953748,3.274272,4.529696,0.355309,0.151867,0.8000
927,13.948097,3.272792,4.527864,0.355669,0.151760,0.8000
928,13.957931,3.274311,4.534207,0.356118,0.151513,0.8000
929,13.957766,3.274202,4.534421,0.355358,0.152264,0.8000
930,13.952193,3.273510,4.531193,0.355211,0.151498,0.8000
931,13.951993,3.273943,4.528117,0.355512,0.152160,0.8000
932,13.950063,3.272415,4.531345,0.355564,0.152177,0.8000
933,13.947792,3.273071,4.525414,0.356688,0.151559,0.8000
934,13.960744,3.274891,4.535962,0.355678,0.151624,0.8000
935,13.956750,3.274163,4.532165,0.355752,0.152776,0.8000
936,13.957065,3.273548,4.536966,0.355553,0.151294,0.8000
937,13.952418,3.273751,4.530126,0.355084,0.151980,0.8000
938,13.959372,3.275354,4.531982,0.356047,0.151679,0.8000
939,13.957138,3.273433,4.537147,0.355052,0.152069,0.8000
940,13.944479,3.272719,4.522474,0.356522,0.151820,0.8000
941,13.934949,3.270596,4.519834,0.355695,0.151597,0.8000
942,13.948903,3.273050,4.526383,0.356910,0.151738,0.8000
943,13.953063,3.273522,4.530729,0.356264,0.151651,0.8000
944,13.961297,3.275738,4.534225,0.355080,0.151622,0.8000
945,13.945920,3.271622,4.529834,0.355846,0.151340,0.8000
946,13.948169,3.272900,4.526212,0.356737,0.151761,0.8000
947,13.959869,3.274594,4.536885,0.355217,0.151364,0.8000
948,13.956199,3.273209,4.537357,0.354969,0.151718,0.8000
949,13.955638,3.274074,4.532398,0.355614,0.151884,0.8000
950,13.949278,3.273537,4.526234,0.356110,0.151570,0.8000
951,13.950419,3.273819,4.527781,0.355391,0.151345,0.8000
952,13.948111,3.273240,4.525714,0.356060,0.151759,0.8000
953,13.948135,3.273354,4.525575,0.355704,0.151908,0.8000
954,13.948803,3.272979,4.527206,0.356780,0.151319,0.8000
955,13.959720,3.275121,4.534160,0.355028,0.152001,0.8000
956,13.950922,3.272661,4.530656,0.356295,0.152119,0.8000
957,13.949911,3.272760,4.527726,0.356791,0.152657,0.8000
958,13.946641,3.272136,4.528177,0.355987,0.151704,0.8000
959,13.951922,3.273581,4.529585,0.355884,0.151628,0.8000
960,13.967663,3.275789,4.542663,0.354533,0.151634,0.8000
961,13.953429,3.274567,4.527113,0.356143,0.151894,0.8000
962,13.946482,3.272124,4.528173,0.356111,0.151459,0.8000
963,13.948931,3.272925,4.527059,0.356422,0.152087,0.8000
964,13.949192,3.273054,4.526798,0.356610,0.151983,0.8000
965,13.951405,3.272588,4.533147,0.355557,0.151566,0.8000
966,13.945169,3.271741,4.527607,0.355592,0.152267,0.8000
967,13.952876,3.274675,4.527177,0.355801,0.151308,0.8000
968,13.952610,3.273581,4.529812,0.356095,0.151923,0.8000
969,13.957216,3.274265,4.532886,0.356602,0.151510,0.8000
970,13.953949,3.273279,4.533015,0.356109,0.151592,0.8000
971,13.952452,3.273896,4.528320,0.356730,0.151377,0.8000
972,13.962772,3.275453,4.535795,0.356138,0.151638,0.8000
973,13.952328,3.272971,4.533037,0.355199,0.151784,0.8000
974,13.962386,3.275535,4.534681,0.356429,0.151608,0.8000
975,13.963608,3.273696,4.543906,0.355854,0.151541,0.8000
976,13.964568,3.275784,4.537305,0.355001,0.152372,0.8000
977,13.953715,3.273219,4.535143,0.354522,0.151420,0.8000
978,13.945356,3.272903,4.523221,0.356182,0.151888,0.8000
979,13.946667,3.271524,4.530604,0.355892,0.151722,0.8000
980,13.954589,3.274008,4.531301,0.355733,0.151790,0.8000
981,13.942240,3.271198,4.525771,0.355664,0.152364,0.8000
982,13.951227,3.273142,4.529080,0.356677,0.151858,0.8000
983,13.953940,3.274268,4.529897,0.355839,0.151378,0.8000
984,13.951182,3.273518,4.528953,0.355735,0.151731,0.8000
985,13.955473,3.273527,4.534940,0.355219,0.151722,0.8000
986,13.946113,3.272608,4.526447,0.355293,0.151839,0.8000
987,13.953782,3.272697,4.534606,0.356252,0.151755,0.8000
988,13.938310,3.270717,4.524026,0.355492,0.151445,0.8000
989,13.948766,3.272630,4.528978,0.356127,0.151564,0.8000
990,13.965059,3.275575,4.539053,0.355356,0.151734,0.8000
991,13.951334,3.273190,4.527610,0.358018,0.151659,0.8000
992,13.950474,3.273514,4.527324,0.356382,0.151691,0.8000
993,13.953827,3.273137,4.533363,0.356036,0.151688,0.8000
994,13.945996,3.272255,4.527509,0.355640,0.151585,0.8000
995,13.956024,3.274395,4.530844,0.356636,0.151528,0.8000
996,13.941585,3.271174,4.525546,0.355926,0.151701,0.8000
997,13.962416,3.275466,4.536160,0.355604,0.151485,0.8000
998,13.958215,3.274540,4.533562,0.356222,0.151524,0.8000
999,13.956485,3.274260,4.531307,0.357068,0.151591,0.8000
1000,13.949631,3.272785,4.530033,0.356034,0.151215,0.8000
1001,13.960720,3.274827,4.534758,0.356360,0.152070,0.8000
1002,13.950581,3.273134,4.529582,0.355763,0.151751,0.8000
1003,13.942127,3.271492,4.523668,0.356915,0.151803,0.8000
1004,13.941681,3.271637,4.522486,0.356752,0.152030,0.8000
1005,13.949074,3.272578,4.528857,0.356727,0.151528,0.8000
1006,13.949006,3.272381,4.530474,0.356242,0.151241,0.8000
1007,13.947294,3.272668,4.524583,0.356768,0.152857,0.8000
1008,13.960059,3.273688,4.539044,0.355972,0.151788,0.8000
1009,13.951458,3.272519,4.532798,0.356749,0.150914,0.8000
1010,13.948316,3.272275,4.529366,0.356438,0.151561,0.8000
1011,13.955717,3.273008,4.535607,0.355843,0.152364,0.8000
1012,13.951505,3.272670,4.531221,0.356372,0.152145,0.8000
1013,13.955704,3.274742,4.530047,0.356006,0.151434,0.8000
1014,13.954233,3.273548,4.533756,0.354731,0.151852,0.8000
1015,13.953343,3.273119,4.533762,0.355667,0.151309,0.8000
1016,13.944160,3.271544,4.528147,0.355401,0.151608,0.8000
1017,13.946615,3.271790,4.527979,0.356693,0.152169,0.8000
1018,13.955430,3.274538,4.531734,0.355241,0.151188,0.8000
1019,13.958262,3.273364,4.538379,0.355880,0.151588,0.8000
1020,13.957268,3.274455,4.531797,0.356667,0.151797,0.8000
1021,13.947907,3.272606,4.528288,0.356004,0.151455,0.8000
1022,13.938732,3.270961,4.522683,0.356076,0.151625,0.8000
1023,13.956945,3.274234,4.532989,0.356532,0.151320,0.8000
1024,13.957805,3.273470,4.537710,0.355342,0.151885,0.8000
1025,13.942374,3.272335,4.522517,0.355674,0.151680,0.8000
1026,13.948907,3.273672,4.526519,0.355431,0.151244,0.8000
1027,13.960636,3.274885,4.535416,0.356021,0.151628,0.8000
1028,13.946075,3.272618,4.526106,0.355848,0.151489,0.8000
1029,13.953621,3.272433,4.537543,0.354913,0.151376,0.8000
1030,13.950085,3.273772,4.524538,0.356979,0.152159,0.8000
1031,13.954915,3.274060,4.530838,0.356228,0.151835,0.8000
1032,13.946942,3.273014,4.526037,0.355410,0.151661,0.8000
1033,13.945746,3.271679,4.528405,0.356440,0.151545,0.8000
1034,13.946406,3.271447,4.530283,0.356243,0.151597,0.8000
1035,13.946114,3.272419,4.526797,0.356148,0.151272,0.8000
1036,13.952927,3.272920,4.532983,0.355498,0.152284,0.8000
1037,13.939514,3.270862,4.525261,0.355099,0.151619,0.8000
1038,13.951481,3.272879,4.531547,0.355768,0.151840,0.8000
1039,13.943568,3.271037,4.528949,0.355460,0.151836,0.8000
1040,13.945695,3.271403,4.531149,0.355053,0.151513,0.8000
1041,13.954291,3.273445,4.532384,0.356413,0.151637,0.8000
1042,13.950059,3.272616,4.531129,0.355631,0.151679,0.8000
1043,13.952690,3.273508,4.531118,0.355601,0.151670,0.8000
1044,13.954920,3.273539,4.534175,0.355313,0.151651,0.8000
1045,13.958762,3.274218,4.537016,0.354743,0.151753,0.8000
1046,13.953804,3.273549,4.531638,0.356104,0.151744,0.8000
1047,13.940556,3.271642,4.522956,0.356149,0.151117,0.8000
1048,13.956120,3.272894,4.538736,0.355028,0.151423,0.8000
1049,13.944465,3.272371,4.524550,0.355709,0.152004,0.8000
1050,13.947074,3.272485,4.527221,0.355878,0.151964,0.8000
1051,13.952154,3.273127,4.531184,0.356052,0.151775,0.8000
1052,13.953101,3.273079,4.532246,0.356257,0.151810,0.8000
1053,13.950502,3.272480,4.533596,0.354649,0.151537,0.8000
1054,13.956935,3.274873,4.532108,0.355086,0.151544,0.8000
1055,13.945408,3.271930,4.527092,0.356419,0.151525,0.8000
1056,13.951605,3.274149,4.528075,0.355981,0.150717,0.8000
1057,13.958192,3.274311,4.532492,0.357212,0.152053,0.8000
1058,13.957470,3.273695,4.535705,0.356400,0.151422,0.8000
1059,13.944931,3.271248,4.530104,0.355672,0.151431,0.8000
1060,13.951000,3.273381,4.528355,0.357096,0.151077,0.8000
1061,13.953645,3.272892,4.534027,0.356087,0.151659,0.8000
1062,13.955326,3.274565,4.529379,0.356300,0.151828,0.8000
1063,13.955332,3.273331,4.533728,0.356881,0.151476,0.8000
1064,13.953237,3.273624,4.529344,0.357056,0.151833,0.8000
1065,13.941554,3.271323,4.524594,0.355888,0.152023,0.8000
1066,13.950043,3.272810,4.529215,0.356880,0.151362,0.8000
1067,13.957369,3.273649,4.536813,0.355575,0.151397,0.8000
1068,13.950687,3.272086,4.534634,0.355312,0.151412,0.8000
1069,13.944570,3.269908,4.534810,0.355841,0.151155,0.8000
1070,13.935672,3.270413,4.520158,0.356486,0.151820,0.8000
1071,13.957740,3.274972,4.530769,0.356122,0.152086,0.8000
1072,13.956705,3.273647,4.536098,0.355253,0.151633,0.8000
1073,13.949701,3.272501,4.531229,0.356037,0.151176,0.8000
1074,13.952982,3.274285,4.528534,0.356014,0.151285,0.8000
1075,13.941912,3.270703,4.526680,0.356361,0.152098,0.8000
1076,13.950979,3.272644,4.532307,0.355345,0.151856,0.8000
1077,13.947425,3.272275,4.529180,0.355518,0.151740,0.8000
1078,13.940404,3.270289,4.527920,0.355851,0.151349,0.8000
1079,13.943287,3.271056,4.528369,0.355919,0.151505,0.8000
1080,13.953910,3.273045,4.534506,0.356261,0.150908,0.8000
1081,13.949183,3.273262,4.527410,0.356744,0.150726,0.8000
1082,13.956402,3.274007,4.533630,0.356044,0.151432,0.8000
1083,13.950487,3.272426,4.530671,0.357125,0.151549,0.8000
1084,13.950472,3.273153,4.529057,0.356348,0.151418,0.8000
1085,13.956165,3.274292,4.531469,0.356435,0.151677,0.8000
1086,13.957140,3.274402,4.532362,0.356155,0.151891,0.8000
1087,13.951933,3.272503,4.534216,0.355754,0.151297,0.8000
1088,13.946800,3.271812,4.528889,0.356285,0.151967,0.8000
1089,13.949280,3.272717,4.528661,0.356233,0.151967,0.8000
1090,13.949929,3.272348,4.531249,0.356059,0.151827,0.8000
1091,13.945317,3.271180,4.530730,0.355839,0.151355,0.8000
1092,13.946676,3.272172,4.528888,0.355155,0.151894,0.8000
1093,13.951526,3.273121,4.530816,0.355330,0.152180,0.8000
1094,13.947669,3.272825,4.525961,0.356486,0.151939,0.8000
1095,13.951842,3.272348,4.533953,0.355247,0.152387,0.8000
1096,13.947727,3.272085,4.529377,0.355795,0.152177,0.8000
1097,13.963839,3.275384,4.538034,0.355434,0.151825,0.8000
1098,13.953965,3.272835,4.534891,0.356039,0.151508,0.8000
1099,13.954809,3.273930,4.532151,0.355643,0.151656,0.8000
1100,13.953213,3.272155,4.536190,0.356066,0.151729,0.8000
1101,13.954580,3.272219,4.537583,0.355577,0.152278,0.8000
1102,13.945400,3.272032,4.526836,0.356274,0.151561,0.8000
1103,13.946679,3.271960,4.529097,0.356167,0.151355,0.8000
1104,13.941896,3.271733,4.524452,0.355378,0.151757,0.8000
1105,13.955285,3.272581,4.536740,0.356244,0.151906,0.8000
1106,13.943752,3.271300,4.527631,0.355656,0.152091,0.8000
1107,13.958797,3.274287,4.536949,0.354635,0.151741,0.8000
1108,13.945637,3.271855,4.529374,0.355265,0.151307,0.8000
1109,13.951294,3.273536,4.529194,0.355179,0.152153,0.8000
1110,13.947936,3.272481,4.527740,0.356458,0.151843,0.8000
1111,13.964883,3.274303,4.542630,0.356400,0.151471,0.8000
1112,13.940917,3.271339,4.523730,0.355895,0.152022,0.8000
1113,13.962209,3.275027,4.537417,0.355627,0.151567,0.8000
1114,13.959262,3.273603,4.540006,0.354808,0.151639,0.8000
1115,13.945764,3.271997,4.528435,0.354914,0.152112,0.8000
1116,13.950946,3.272668,4.531469,0.355954,0.151815,0.8000
1117,13.955792,3.273570,4.535375,0.355257,0.151523,0.8000
1118,13.957803,3.274488,4.534854,0.354666,0.151790,0.8000
1119,13.959694,3.274291,4.536210,0.356054,0.151798,0.8000
1120,13.951494,3.272948,4.531933,0.354941,0.152162,0.8000
1121,13.958255,3.273082,4.540284,0.354284,0.152497,0.8000
1122,13.953826,3.273559,4.531983,0.355766,0.151798,0.8000
1123,13.961901,3.274150,4.539268,0.356112,0.151925,0.8000
1124,13.953019,3.273309,4.530400,0.357285,0.151485,0.8000
1125,13.954059,3.273337,4.532048,0.356495,0.151916,0.8000
1126,13.949576,3.271318,4.536156,0.355324,0.151373,0.8000
1127,13.945390,3.270634,4.531421,0.355987,0.152364,0.8000
1128,13.956968,3.273936,4.534801,0.355291,0.152028,0.8000
1129,13.947766,3.271705,4.530312,0.356420,0.151981,0.8000
1130,13.950363,3.272936,4.530913,0.355231,0.151596,0.8000
1131,13.954996,3.273969,4.530894,0.356857,0.151515,0.8000
1132,13.939668,3.270957,4.523466,0.356458,0.151567,0.8000
1133,13.947254,3.271873,4.529253,0.356499,0.151733,0.8000
1134,13.951724,3.272787,4.531842,0.355902,0.151988,0.8000
1135,13.954818,3.272995,4.535647,0.355492,0.151824,0.8000
1136,13.947785,3.271367,4.533750,0.355688,0.150997,0.8000
1137,13.954741,3.271795,4.540271,0.355959,0.151179,0.8000
1138,13.953447,3.273659,4.531191,0.355868,0.151651,0.8000
1139,13.945595,3.272470,4.525197,0.355523,0.152504,0.8000
1140,13.955747,3.273754,4.533372,0.356239,0.151549,0.8000
1141,13.947217,3.272182,4.528339,0.356841,0.151159,0.8000
1142,13.955364,3.273558,4.533198,0.356037,0.152092,0.8000
1143,13.953959,3.274037,4.531251,0.355199,0.151648,0.8000
1144,13.951927,3.272939,4.531112,0.356284,0.151938,0.8000
1145,13.946124,3.271967,4.528325,0.355997,0.151565,0.8000
1146,13.950892,3.273324,4.528921,0.356529,0.151254,0.8000
1147,13.947271,3.272352,4.527636,0.356556,0.151551,0.8000
1148,13.950655,3.272955,4.529642,0.356121,0.151957,0.8000
1149,13.938952,3.270167,4.526244,0.355273,0.152182,0.8000
1150,13.946127,3.271792,4.528116,0.356617,0.151639,0.8000
1151,13.963456,3.275203,4.537940,0.355358,0.152137,0.8000
1152,13.952852,3.273012,4.533821,0.354995,0.151763,0.8000
1153,13.962529,3.274401,4.539157,0.356188,0.151813,0.8000
1154,13.945611,3.272406,4.527177,0.355593,0.151058,0.8000
1155,13.951534,3.273002,4.532655,0.354637,0.151768,0.8000
1156,13.945569,3.271710,4.527680,0.356678,0.151618,0.8000
1157,13.940304,3.271538,4.520457,0.357260,0.152067,0.8000
1158,13.958999,3.273934,4.537205,0.356236,0.151197,0.8000
1159,13.955664,3.273706,4.533120,0.356178,0.151870,0.8000
1160,13.944278,3.271429,4.527659,0.356197,0.151668,0.8000
1161,13.951659,3.272440,4.534025,0.355141,0.151979,0.8000
1162,13.952942,3.272382,4.533398,0.357207,0.151870,0.8000
1163,13.951407,3.272575,4.533125,0.355231,0.151951,0.8000
1164,13.955675,3.273727,4.535524,0.354651,0.151423,0.8000
1165,13.958672,3.273493,4.540320,0.355202,0.150734,0.8000
1166,13.965236,3.275098,4.540406,0.356029,0.151586,0.8000
1167,13.955477,3.273584,4.533535,0.356224,0.151673,0.8000
1168,13.951448,3.272313,4.533094,0.356572,0.151461,0.8000
1169,13.952996,3.272489,4.535225,0.355599,0.151751,0.8000
1170,13.951239,3.272786,4.533439,0.354804,0.151325,0.8000
1171,13.959280,3.274355,4.536747,0.355520,0.151299,0.8000
1172,13.949151,3.272735,4.529240,0.355908,0.151647,0.8000
1173,13.950213,3.272014,4.533542,0.355742,0.151595,0.8000
1174,13.946538,3.271922,4.528341,0.356083,0.152016,0.8000
1175,13.945104,3.272498,4.525285,0.356084,0.151299,0.8000
1176,13.959478,3.273662,4.539606,0.354901,0.151905,0.8000
1177,13.935884,3.270409,4.522115,0.355272,0.151693,0.8000
1178,13.949489,3.271716,4.532760,0.355985,0.152146,0.8000
1179,13.955147,3.273102,4.535227,0.355687,0.151972,0.8000
1180,13.955466,3.274033,4.532337,0.355927,0.151568,0.8000
1181,13.954912,3.273526,4.533839,0.355780,0.151483,0.8000
1182,13.954563,3.272508,4.536645,0.356109,0.151614,0.8000
1183,13.959243,3.274722,4.535105,0.355570,0.151424,0.8000
1184,13.961091,3.274558,4.537586,0.356084,0.151264,0.8000
1185,13.945763,3.271695,4.529148,0.355868,0.151492,0.8000
1186,13.956380,3.273472,4.536428,0.355534,0.151287,0.8000
1187,13.952083,3.271656,4.537284,0.355963,0.151325,0.8000
1188,13.948111,3.272993,4.527835,0.355780,0.151083,0.8000
1189,13.953320,3.272856,4.534095,0.356132,0.151344,0.8000
1190,13.956149,3.273820,4.534031,0.356123,0.151342,0.8000
1191,13.952428,3.272680,4.533366,0.355348,0.152347,0.8000
1192,13.948898,3.271663,4.532139,0.356467,0.151731,0.8000
1193,13.953992,3.274051,4.530501,0.355826,0.151613,0.8000
1194,13.939480,3.271191,4.523566,0.355614,0.151439,0.8000
1195,13.946682,3.271324,4.531681,0.355079,0.152288,0.8000
1196,13.960803,3.274587,4.536817,0.355674,0.151912,0.8000
1197,13.948410,3.271896,4.531336,0.356494,0.151159,0.8000
1198,13.948139,3.271703,4.531978,0.355192,0.152254,0.8000
1199,13.952044,3.272507,4.534655,0.355168,0.151631,0.8000
1200,13.947172,3.272449,4.528337,0.355222,0.151934,0.8000
