epoch,loss,recon,kl,atom_ce,prop_mse,kl_w
870,12.041059,2.803322,3.858263,0.361873,0.182611,0.8000
871,12.040340,2.803666,3.856758,0.361333,0.182602,0.8000
872,12.044986,2.803419,3.861963,0.362478,0.182681,0.8000
873,12.049239,2.804140,3.866340,0.361528,0.182220,0.8000
874,12.039514,2.802628,3.860643,0.360652,0.182465,0.8000
875,12.033431,2.802695,3.852873,0.360503,0.182543,0.8000
876,12.044260,2.804337,3.859219,0.361008,0.182866,0.8000
877,12.041363,2.803930,3.856979,0.361301,0.182689,0.8000
878,12.037732,2.802042,3.858678,0.362137,0.182526,0.8000
879,12.044161,2.804012,3.859691,0.361647,0.182725,0.8000
880,12.038308,2.802067,3.859728,0.361814,0.182512,0.8000
881,12.052257,2.804581,3.867875,0.361873,0.182341,0.8000
882,12.036690,2.803310,3.853955,0.361039,0.182558,0.8000
883,12.042694,2.803559,3.861149,0.360458,0.182640,0.8000
884,12.048539,2.803964,3.865346,0.361374,0.182996,0.8000
885,12.052233,2.804079,3.869606,0.361734,0.182577,0.8000
886,12.044880,2.802319,3.868540,0.360633,0.182460,0.8000
887,12.047312,2.804588,3.861270,0.361930,0.182603,0.8000
888,12.041317,2.803069,3.860112,0.361592,0.182429,0.8000
889,12.031716,2.800024,3.858077,0.362569,0.182613,0.8000
890,12.043526,2.803968,3.859632,0.361426,0.182490,0.8000
891,12.049022,2.804676,3.864167,0.360936,0.182725,0.8000
892,12.042376,2.804347,3.856848,0.361220,0.182635,0.8000
893,12.041098,2.804125,3.856247,0.361552,0.182173,0.8000
894,12.049029,2.804778,3.863645,0.361090,0.182688,0.8000
895,12.041259,2.802525,3.861504,0.361824,0.182656,0.8000
896,12.055719,2.806276,3.866388,0.361015,0.182767,0.8000
897,12.045883,2.803843,3.862689,0.361693,0.182508,0.8000
898,12.037819,2.802833,3.854737,0.362996,0.182535,0.8000
899,12.035404,2.802047,3.856349,0.361954,0.182230,0.8000
900,12.048569,2.803980,3.865632,0.361855,0.182267,0.8000
901,12.034205,2.802289,3.855682,0.360450,0.182341,0.8000
902,12.035087,2.800905,3.861479,0.360587,0.182602,0.8000
903,12.048773,2.804646,3.863873,0.361267,0.182469,0.8000
904,12.042628,2.802998,3.862001,0.361760,0.182272,0.8000
905,12.043345,2.804392,3.857638,0.361866,0.182193,0.8000
906,12.044976,2.804477,3.858263,0.362459,0.182474,0.8000
907,12.051730,2.805007,3.866176,0.361610,0.182160,0.8000
908,12.028149,2.800996,3.850155,0.362741,0.182295,0.8000
909,12.040240,2.804271,3.854517,0.361337,0.182476,0.8000
910,12.041585,2.801124,3.868920,0.360546,0.182530,0.8000
911,12.045160,2.803362,3.864588,0.360534,0.182870,0.8000
912,12.045958,2.802713,3.866816,0.361610,0.182757,0.8000
913,12.048052,2.804346,3.864325,0.361322,0.182232,0.8000
914,12.043301,2.802146,3.867597,0.360635,0.182149,0.8000
915,12.045197,2.803304,3.864809,0.361069,0.182368,0.8000
916,12.047582,2.802778,3.869406,0.360704,0.183020,0.8000
917,12.054837,2.806190,3.867476,0.360142,0.182144,0.8000
918,12.029079,2.799570,3.858914,0.360800,0.182439,0.8000
919,12.044689,2.803700,3.862793,0.360884,0.182470,0.8000
920,12.050090,2.804346,3.866951,0.360645,0.182847,0.8000
921,12.046639,2.803278,3.864952,0.362307,0.182536,0.8000
922,12.036903,2.802980,3.853458,0.362477,0.182721,0.8000
923,12.052280,2.804633,3.868727,0.360805,0.182593,0.8000
924,12.059749,2.805534,3.876470,0.359536,0.182436,0.8000
925,12.036478,2.802101,3.857692,0.361434,0.182586,0.8000
926,12.036366,2.801778,3.859048,0.360947,0.182847,0.8000
927,12.037676,2.801086,3.864194,0.360527,0.182536,0.8000
928,12.044577,2.802228,3.868787,0.360418,0.182444,0.8000
929,12.045821,2.804233,3.861021,0.361637,0.182666,0.8000
930,12.040987,2.801942,3.863647,0.361603,0.182641,0.8000
931,12.036154,2.802029,3.858808,0.360400,0.182621,0.8000
932,12.049517,2.804670,3.864827,0.361045,0.182600,0.8000
933,12.033425,2.802017,3.855526,0.360285,0.182668,0.8000
934,12.048138,2.804112,3.865536,0.360875,0.182499,0.8000
935,12.035312,2.800336,3.864483,0.360154,0.182561,0.8000
936,12.050561,2.803867,3.868982,0.360941,0.182834,0.8000
937,12.047404,2.802928,3.867877,0.362053,0.182266,0.8000
938,12.060509,2.806587,3.870685,0.361689,0.182512,0.8000
939,12.028887,2.799891,3.855999,0.361320,0.183093,0.8000
940,12.038668,2.803170,3.853684,0.363189,0.183023,0.8000
941,12.038261,2.801417,3.863365,0.360611,0.182708,0.8000
942,12.041243,2.802161,3.862285,0.362194,0.182740,0.8000
943,12.045930,2.803653,3.865019,0.360355,0.182599,0.8000
944,12.042424,2.803571,3.859807,0.361760,0.182107,0.8000
945,12.041579,2.801919,3.864070,0.362107,0.182459,0.8000
946,12.047112,2.803495,3.865067,0.362088,0.182485,0.8000
947,12.041333,2.801197,3.868099,0.360351,0.182912,0.8000
948,12.042145,2.802855,3.862018,0.361311,0.182655,0.8000
949,12.046390,2.803137,3.866090,0.361682,0.182427,0.8000
950,12.041230,2.802988,3.859931,0.361357,0.182963,0.8000
951,12.050223,2.804110,3.867130,0.361674,0.182515,0.8000
952,12.051465,2.804627,3.866371,0.361905,0.182581,0.8000
953,12.038463,2.800697,3.865472,0.361428,0.182566,0.8000
954,12.044616,2.802609,3.868657,0.359446,0.182417,0.8000
955,12.041985,2.802768,3.862461,0.360969,0.182744,0.8000
956,12.054683,2.803417,3.876385,0.360815,0.182508,0.8000
957,12.047400,2.804106,3.863648,0.361468,0.182695,0.8000
958,12.045881,2.803059,3.865376,0.362021,0.182382,0.8000
959,12.048820,2.803153,3.869245,0.361343,0.182620,0.8000
960,12.044303,2.802912,3.866820,0.359844,0.182268,0.8000
961,12.041190,2.801887,3.865140,0.361000,0.182417,0.8000
962,12.040237,2.801126,3.866207,0.361400,0.182495,0.8000
963,12.050830,2.805288,3.861377,0.363033,0.182831,0.8000
964,12.048566,2.803213,3.868819,0.361865,0.182007,0.8000
965,12.049728,2.804607,3.865269,0.361174,0.182518,0.8000
966,12.028752,2.801034,3.851894,0.361777,0.182359,0.8000
967,12.028057,2.799884,3.855293,0.361196,0.182974,0.8000
968,12.039212,2.801802,3.862784,0.361167,0.182414,0.8000
969,12.046553,2.802412,3.870046,0.361036,0.182244,0.8000
970,12.030479,2.801261,3.852566,0.362001,0.182640,0.8000
971,12.044367,2.802696,3.866653,0.360844,0.182113,0.8000
972,12.051657,2.804406,3.866463,0.363145,0.182122,0.8000
973,12.038722,2.801504,3.861106,0.362679,0.182645,0.8000
974,12.054365,2.804629,3.870088,0.361378,0.183031,0.8000
975,12.044187,2.802323,3.867402,0.360602,0.182695,0.8000
976,12.047572,2.803507,3.865880,0.361336,0.183011,0.8000
977,12.034225,2.800052,3.862165,0.361510,0.182827,0.8000
978,12.050169,2.803128,3.870875,0.361651,0.182434,0.8000
979,12.043612,2.801786,3.868028,0.361271,0.182561,0.8000
980,12.044924,2.803071,3.864921,0.360870,0.182906,0.8000
981,12.046992,2.804201,3.863611,0.360508,0.182991,0.8000
982,12.040113,2.802634,3.859896,0.361768,0.182528,0.8000
983,12.037400,2.800656,3.864823,0.361285,0.182287,0.8000
984,12.049668,2.804324,3.865861,0.361398,0.182610,0.8000
985,12.043510,2.802578,3.864098,0.362119,0.182377,0.8000
986,12.038284,2.800492,3.865691,0.361438,0.182818,0.8000
987,12.041220,2.802706,3.861196,0.361653,0.182491,0.8000
988,12.045223,2.802041,3.869600,0.360712,0.182707,0.8000
989,12.045541,2.803725,3.863644,0.361257,0.182193,0.8000
990,12.044104,2.802750,3.865492,0.360898,0.182561,0.8000
991,12.048927,2.803078,3.867567,0.362909,0.182730,0.8000
992,12.043405,2.803925,3.859291,0.361448,0.182748,0.8000
993,12.047318,2.803284,3.867937,0.360777,0.182340,0.8000
994,12.045504,2.804018,3.862851,0.360201,0.182969,0.8000
995,12.047943,2.803341,3.867290,0.361343,0.182744,0.8000
996,12.042869,2.801931,3.867068,0.361344,0.182080,0.8000
997,12.034995,2.800796,3.860346,0.361692,0.182637,0.8000
998,12.042521,2.801626,3.867385,0.361590,0.182145,0.8000
999,12.041387,2.801781,3.865012,0.361305,0.182729,0.8000
1000,12.026994,2.799818,3.854380,0.361194,0.182841,0.8000
1001,12.042897,2.802934,3.862305,0.361622,0.182628,0.8000
1002,12.039466,2.801899,3.862221,0.361684,0.182308,0.8000
1003,12.038619,2.801500,3.863271,0.360911,0.182590,0.8000
1004,12.028156,2.798300,3.861623,0.361334,0.182623,0.8000
1005,12.038582,2.801986,3.861781,0.360671,0.182528,0.8000
1006,12.042628,2.802188,3.865775,0.361260,0.182183,0.8000
1007,12.038162,2.800591,3.866060,0.361063,0.182477,0.8000
1008,12.041804,2.802320,3.862643,0.362301,0.182429,0.8000
1009,12.033517,2.801129,3.857742,0.361671,0.182264,0.8000
1010,12.050819,2.803697,3.869754,0.361033,0.182891,0.8000
1011,12.037509,2.801814,3.858388,0.362482,0.182876,0.8000
1012,12.045244,2.802309,3.868539,0.360911,0.182574,0.8000
1013,12.053192,2.802828,3.875976,0.361304,0.182623,0.8000
1014,12.034124,2.799370,3.864653,0.361530,0.182762,0.8000
1015,12.052763,2.804814,3.868141,0.361157,0.182651,0.8000
1016,12.035993,2.799447,3.865898,0.361828,0.183106,0.8000
1017,12.040220,2.800065,3.868611,0.362395,0.182742,0.8000
1018,12.038834,2.800370,3.867066,0.361316,0.182756,0.8000
1019,12.037574,2.800785,3.864951,0.360857,0.182401,0.8000
1020,12.050813,2.804410,3.866227,0.362154,0.182449,0.8000
1021,12.055413,2.805978,3.866718,0.361585,0.182520,0.8000
1022,12.048379,2.801743,3.873434,0.361731,0.182670,0.8000
1023,12.030510,2.797938,3.866329,0.361368,0.182265,0.8000
1024,12.041950,2.802993,3.859994,0.362281,0.182694,0.8000
1025,12.038837,2.800191,3.868662,0.360867,0.182466,0.8000
1026,12.048797,2.803741,3.865618,0.362119,0.182960,0.8000
1027,12.039782,2.801218,3.865827,0.361233,0.182233,0.8000
1028,12.056261,2.803851,3.877219,0.360314,0.182617,0.8000
1029,12.051948,2.803442,3.873800,0.359934,0.182650,0.8000
1030,12.043145,2.801865,3.868143,0.360916,0.182120,0.8000
1031,12.038413,2.800738,3.864620,0.361984,0.182519,0.8000
1032,12.039971,2.801546,3.862769,0.362316,0.182803,0.8000
1033,12.041887,2.801205,3.866700,0.361810,0.183103,0.8000
1034,12.035262,2.800873,3.861867,0.360687,0.182462,0.8000
1035,12.044878,2.802048,3.869204,0.360869,0.182502,0.8000
1036,12.049688,2.802761,3.873169,0.360439,0.182430,0.8000
1037,12.044455,2.802534,3.867415,0.360579,0.182342,0.8000
1038,12.035220,2.798960,3.867832,0.361478,0.182597,0.8000
1039,12.053551,2.803788,3.872763,0.361429,0.182549,0.8000
1040,12.040177,2.802125,3.862025,0.361607,0.182575,0.8000
1041,12.034079,2.801022,3.859589,0.361047,0.182295,0.8000
1042,12.039993,2.800020,3.869897,0.361718,0.182297,0.8000
1043,12.023946,2.799396,3.852308,0.361461,0.182449,0.8000
1044,12.050698,2.803394,3.869735,0.361818,0.182910,0.8000
1045,12.043718,2.802601,3.864529,0.361445,0.182848,0.8000
1046,12.043535,2.801238,3.868431,0.362207,0.182867,0.8000
1047,12.046552,2.802553,3.868352,0.361556,0.182656,0.8000
1048,12.050781,2.803878,3.867917,0.362504,0.182311,0.8000
1049,12.046418,2.800948,3.874276,0.361677,0.182477,0.8000
1050,12.055963,2.804407,3.873963,0.361047,0.182524,0.8000
1051,12.043552,2.801797,3.867683,0.361624,0.182390,0.8000
1052,12.045891,2.802452,3.867979,0.361782,0.182369,0.8000
1053,12.040911,2.800158,3.869234,0.362829,0.182220,0.8000
1054,12.045455,2.801064,3.872183,0.361827,0.182689,0.8000
1055,12.032641,2.798930,3.865173,0.361319,0.182392,0.8000
1056,12.037073,2.800139,3.865665,0.361498,0.182626,0.8000
1057,12.033662,2.799056,3.865700,0.360989,0.182945,0.8000
1058,12.047996,2.801747,3.873839,0.361259,0.182425,0.8000
1059,12.041210,2.800154,3.870223,0.362046,0.182525,0.8000
1060,12.039376,2.800940,3.866057,0.360828,0.182883,0.8000
1061,12.040147,2.800952,3.867510,0.360531,0.182753,0.8000
1062,12.043706,2.802140,3.866320,0.361351,0.182880,0.8000
1063,12.040658,2.801942,3.863536,0.361330,0.182672,0.8000
1064,12.042147,2.801792,3.864898,0.362150,0.182703,0.8000
1065,12.039386,2.802472,3.859093,0.361982,0.182714,0.8000
1066,12.034492,2.799882,3.864203,0.360759,0.182724,0.8000
1067,12.042877,2.801703,3.866774,0.362155,0.182194,0.8000
1068,12.043182,2.802379,3.865598,0.361005,0.182561,0.8000
1069,12.053052,2.803662,3.873642,0.360685,0.182467,0.8000
1070,12.045624,2.803239,3.864215,0.361559,0.182975,0.8000
1071,12.050735,2.802707,3.873091,0.361392,0.182747,0.8000
1072,12.039660,2.800193,3.870025,0.360279,0.182781,0.8000
1073,12.048335,2.801978,3.873392,0.361376,0.182311,0.8000
1074,12.047262,2.802810,3.867991,0.361602,0.182837,0.8000
1075,12.044770,2.801567,3.870097,0.361290,0.182701,0.8000
1076,12.040721,2.800370,3.869122,0.361850,0.182464,0.8000
1077,12.040669,2.800851,3.868606,0.360961,0.182269,0.8000
1078,12.051051,2.803430,3.871820,0.360433,0.182873,0.8000
1079,12.031215,2.797998,3.866386,0.361302,0.182809,0.8000
1080,12.035203,2.798597,3.870562,0.360449,0.182514,0.8000
1081,12.032942,2.799900,3.861064,0.361877,0.182515,0.8000
1082,12.045856,2.801883,3.869598,0.361818,0.182711,0.8000
1083,12.043797,2.802117,3.865641,0.362168,0.182764,0.8000
1084,12.031472,2.798405,3.865279,0.361061,0.182972,0.8000
1085,12.047010,2.803118,3.869166,0.360096,0.182227,0.8000
1086,12.040030,2.801941,3.862600,0.361141,0.182985,0.8000
1087,12.041734,2.802500,3.863373,0.361098,0.182438,0.8000
1088,12.046739,2.803077,3.866723,0.361287,0.182843,0.8000
1089,12.041473,2.802121,3.863198,0.361837,0.182716,0.8000
1090,12.044051,2.801279,3.871243,0.360857,0.182361,0.8000
1091,12.055619,2.804774,3.871289,0.361726,0.182539,0.8000
1092,12.040493,2.801421,3.863611,0.362573,0.182767,0.8000
1093,12.040904,2.802147,3.860863,0.363087,0.182686,0.8000
1094,12.051627,2.803100,3.871636,0.362331,0.182686,0.8000
1095,12.041053,2.801983,3.863647,0.361164,0.183023,0.8000
1096,12.034723,2.800198,3.861794,0.362366,0.182327,0.8000
1097,12.039328,2.799129,3.871328,0.361813,0.183066,0.8000
1098,12.042690,2.801473,3.868871,0.360449,0.182726,0.8000
1099,12.031692,2.800196,3.857575,0.362423,0.182621,0.8000
1100,12.030929,2.799414,3.861190,0.360877,0.182857,0.8000
1101,12.029317,2.799481,3.858498,0.361298,0.182777,0.8000
1102,12.040738,2.800235,3.870032,0.361439,0.182568,0.8000
1103,12.046670,2.801064,3.874876,0.360855,0.182724,0.8000
1104,12.032953,2.798493,3.867282,0.361277,0.182370,0.8000
1105,12.043695,2.802273,3.865663,0.361606,0.182740,0.8000
1106,12.041906,2.801095,3.867722,0.361730,0.182714,0.8000
1107,12.051095,2.803026,3.872162,0.361528,0.182760,0.8000
1108,12.044882,2.800442,3.874333,0.361478,0.182611,0.8000
1109,12.035523,2.800748,3.860025,0.362808,0.182452,0.8000
1110,12.035682,2.799692,3.866833,0.360180,0.182959,0.8000
1111,12.034273,2.799890,3.863722,0.361229,0.182394,0.8000
1112,12.044152,2.800771,3.871708,0.361816,0.182658,0.8000
1113,12.031419,2.798242,3.864817,0.362342,0.182496,0.8000
1114,12.045302,2.803915,3.860843,0.362012,0.182869,0.8000
1115,12.032543,2.799171,3.863751,0.361289,0.182740,0.8000
1116,12.033826,2.798567,3.868032,0.361237,0.182464,0.8000
1117,12.026814,2.798913,3.857214,0.361557,0.182748,0.8000
1118,12.032414,2.799996,3.861235,0.360524,0.182915,0.8000
1119,12.038637,2.799025,3.871738,0.361799,0.182374,0.8000
1120,12.044246,2.801066,3.870606,0.361632,0.182930,0.8000
1121,12.050343,2.802136,3.876465,0.360424,0.182338,0.8000
1122,12.035771,2.798236,3.871253,0.361390,0.182671,0.8000
1123,12.038342,2.800791,3.865195,0.361465,0.182347,0.8000
1124,12.051213,2.803387,3.872566,0.360622,0.182378,0.8000
1125,12.032068,2.798342,3.866316,0.361313,0.182676,0.8000
1126,12.035602,2.800933,3.860265,0.361987,0.182604,0.8000
1127,12.044760,2.800873,3.873038,0.361367,0.182344,0.8000
1128,12.045781,2.800625,3.874723,0.361484,0.182643,0.8000
1129,12.042762,2.799415,3.875265,0.361814,0.182490,0.8000
1130,12.056909,2.802751,3.881825,0.361015,0.182182,0.8000
1131,12.034805,2.798209,3.871185,0.360581,0.182649,0.8000
1132,12.044945,2.801743,3.869379,0.361929,0.182284,0.8000
1133,12.040032,2.799974,3.869859,0.361432,0.182791,0.8000
1134,12.042866,2.802088,3.865167,0.362019,0.182450,0.8000
1135,12.042919,2.801373,3.870697,0.359391,0.182853,0.8000
1136,12.039252,2.801354,3.863676,0.361473,0.182777,0.8000
1137,12.028354,2.800041,3.856676,0.360262,0.182628,0.8000
1138,12.036400,2.800133,3.864481,0.361956,0.182460,0.8000
1139,12.038160,2.799436,3.871243,0.360594,0.182264,0.8000
1140,12.034930,2.800175,3.863595,0.360907,0.182624,0.8000
1141,12.037162,2.799752,3.867402,0.361652,0.182331,0.8000
1142,12.041829,2.800612,3.869230,0.361830,0.182781,0.8000
1143,12.029780,2.798298,3.864542,0.360575,0.182679,0.8000
1144,12.038410,2.801057,3.862347,0.362626,0.182734,0.8000
1145,12.035040,2.798664,3.867612,0.362139,0.182820,0.8000
1146,12.050348,2.802932,3.872210,0.361600,0.182183,0.8000
1147,12.045117,2.801037,3.872016,0.362062,0.182330,0.8000
1148,12.037133,2.800169,3.865966,0.361457,0.182396,0.8000
1149,12.043049,2.801299,3.867575,0.361897,0.183195,0.8000
1150,12.036936,2.800916,3.862347,0.361344,0.182967,0.8000
1151,12.042079,2.801992,3.864311,0.362235,0.182420,0.8000
1152,12.043974,2.803420,3.863797,0.360233,0.182441,0.8000
1153,12.036074,2.800490,3.862932,0.361719,0.182540,0.8000
1154,12.043356,2.801913,3.866595,0.361336,0.183007,0.8000
1155,12.041962,2.801261,3.867438,0.361315,0.182915,0.8000
1156,12.038785,2.799806,3.869398,0.360908,0.182940,0.8000
1157,12.032236,2.799273,3.861361,0.362334,0.182993,0.8000
1158,12.054702,2.804157,3.871166,0.362556,0.182743,0.8000
1159,12.049641,2.802310,3.873662,0.361100,0.182680,0.8000
1160,12.050979,2.803415,3.870541,0.361796,0.182505,0.8000
1161,12.045775,2.801806,3.871085,0.360890,0.182601,0.8000
1162,12.042663,2.802061,3.864370,0.361981,0.183003,0.8000
1163,12.037093,2.799447,3.867902,0.362011,0.182421,0.8000
1164,12.047996,2.803317,3.867715,0.361380,0.182494,0.8000
1165,12.034971,2.798805,3.867299,0.361998,0.182719,0.8000
1166,12.042873,2.802087,3.865277,0.361522,0.182869,0.8000
1167,12.039363,2.800635,3.864808,0.362714,0.182897,0.8000
1168,12.038217,2.801410,3.863084,0.360731,0.182788,0.8000
1169,12.034521,2.801068,3.858192,0.361869,0.182894,0.8000
1170,12.039965,2.800855,3.866058,0.361982,0.182570,0.8000
1171,12.041151,2.800529,3.869610,0.361164,0.182713,0.8000
1172,12.037014,2.799958,3.867160,0.360768,0.182645,0.8000
1173,12.046378,2.801019,3.872979,0.362107,0.182830,0.8000
1174,12.047390,2.801988,3.870947,0.361954,0.182715,0.8000
1175,12.030186,2.798880,3.860629,0.362296,0.182745,0.8000
1176,12.038838,2.801381,3.863653,0.361163,0.182609,0.8000
1177,12.044359,2.801458,3.870066,0.361215,0.182718,0.8000
1178,12.038034,2.798928,3.869528,0.362654,0.182972,0.8000
1179,12.037376,2.799712,3.867705,0.361523,0.182554,0.8000
1180,12.042404,2.800860,3.868357,0.363038,0.182099,0.8000
1181,12.046274,2.801263,3.872852,0.361331,0.182873,0.8000
1182,12.035478,2.798713,3.869627,0.361189,0.182448,0.8000
1183,12.047907,2.799969,3.878252,0.362635,0.182764,0.8000
1184,12.047763,2.802516,3.870050,0.361835,0.182341,0.8000
1185,12.031435,2.797361,3.868974,0.361741,0.182431,0.8000
1186,12.039712,2.801403,3.864450,0.361446,0.182496,0.8000
1187,12.045073,2.801527,3.870383,0.361188,0.182996,0.8000
1188,12.035348,2.799322,3.865663,0.362040,0.182812,0.8000
1189,12.049698,2.802770,3.872083,0.360919,0.182802,0.8000
1190,12.038418,2.800814,3.864394,0.361597,0.182864,0.8000
1191,12.044341,2.802266,3.865840,0.362004,0.182866,0.8000
1192,12.039536,2.799760,3.870588,0.361369,0.182415,0.8000
1193,12.047289,2.801136,3.873886,0.362269,0.182504,0.8000
1194,12.035778,2.799344,3.865061,0.362851,0.182846,0.8000
1195,12.044678,2.800505,3.874183,0.361471,0.182346,0.8000
1196,12.044930,2.801129,3.872392,0.361176,0.182453,0.8000
1197,12.029272,2.796892,3.867960,0.361510,0.182719,0.8000
1198,12.041011,2.800672,3.868834,0.361062,0.182865,0.8000
1199,12.032567,2.799255,3.864429,0.360765,0.182495,0.8000
1200,12.045936,2.801885,3.871557,0.360893,0.182143,0.8000
