sample_step,avg_loss,time,lr,cond
774400,1.134157,1762304079.085,0.0001,Y
775040,1.089569,1762304116.451,0.0001,Y
775680,1.149427,1762304153.577,0.0001,Y
776320,1.028862,1762304190.229,0.0001,Y
776960,1.078510,1762304227.531,0.0001,Y
777600,1.100898,1762304265.520,0.0001,Y
778240,1.102348,1762304302.525,0.0001,Y
778880,1.065118,1762304339.649,0.0001,Y
779520,1.087793,1762304376.529,0.0001,Y
780160,1.097469,1762304413.381,0.0001,Y
780800,1.135142,1762304450.634,0.0001,Y
781440,1.084605,1762304487.925,0.0001,Y
782080,1.117568,1762304525.324,0.0001,Y
782720,1.176553,1762304562.099,0.0001,Y
783360,1.070865,1762304598.353,0.0001,Y
784000,1.108453,1762304636.239,0.0001,Y
784640,1.103694,1762304673.073,0.0001,Y
785280,1.135212,1762304710.341,0.0001,Y
785920,1.078768,1762304746.636,0.0001,Y
786560,1.142561,1762304783.386,0.0001,Y
787200,1.105472,1762304820.815,0.0001,Y
787840,1.066275,1762304857.430,0.0001,Y
788480,1.194484,1762304894.636,0.0001,Y
789120,1.079416,1762304932.005,0.0001,Y
789760,1.059346,1762304968.962,0.0001,Y
790400,1.147116,1762305005.216,0.0001,Y
791040,1.113907,1762305041.795,0.0001,Y
791680,1.112072,1762305078.226,0.0001,Y
792320,1.098958,1762305116.503,0.0001,Y
792960,1.077277,1762305154.396,0.0001,Y
793600,1.082728,1762305191.084,0.0001,Y
794240,1.047448,1762305227.555,0.0001,Y
794880,1.133096,1762305264.527,0.0001,Y
795520,1.095751,1762305301.721,0.0001,Y
796160,1.155393,1762305339.206,0.0001,Y
796800,1.062447,1762305376.457,0.0001,Y
797440,1.083814,1762305413.500,0.0001,Y
798080,1.113419,1762305449.820,0.0001,Y
798720,1.082358,1762305486.995,0.0001,Y
799360,1.048841,1762305523.920,0.0001,Y
800000,1.100331,1762305560.502,0.0001,Y
800640,1.124345,1762305598.480,0.0001,Y
801280,1.088696,1762305635.592,0.0001,Y
801920,1.033620,1762305673.436,0.0001,Y
802560,1.085014,1762305711.237,0.0001,Y
803200,1.117675,1762305748.599,0.0001,Y
803840,1.086293,1762305785.940,0.0001,Y
804480,1.064809,1762305823.127,0.0001,Y
805120,1.090645,1762305860.326,0.0001,Y
805760,1.132591,1762305897.540,0.0001,Y
806400,1.061179,1762305934.575,0.0001,Y
807040,1.118245,1762305971.155,0.0001,Y
807680,1.067566,1762306007.197,0.0001,Y
808320,1.081137,1762306045.050,0.0001,Y
808960,1.125667,1762306082.431,0.0001,Y
809600,1.130867,1762306119.955,0.0001,Y
810240,1.165359,1762306156.030,0.0001,Y
810880,1.154788,1762306192.982,0.0001,Y
811520,1.093925,1762306228.783,0.0001,Y
812160,1.108731,1762306265.776,0.0001,Y
812800,1.139094,1762306302.752,0.0001,Y
813440,1.064404,1762306339.530,0.0001,Y
814080,1.094101,1762306376.542,0.0001,Y
814720,1.089338,1762306413.213,0.0001,Y
815360,1.157895,1762306450.368,0.0001,Y
816000,1.131030,1762306488.100,0.0001,Y
816640,1.053979,1762306525.105,0.0001,Y
817280,1.062032,1762306561.566,0.0001,Y
817920,1.136617,1762306598.466,0.0001,Y
818560,1.070435,1762306635.444,0.0001,Y
819200,1.104078,1762306671.567,0.0001,Y
819840,1.078918,1762306707.898,0.0001,Y
820480,1.063968,1762306744.324,0.0001,Y
821120,1.099435,1762306782.103,0.0001,Y
821760,1.100314,1762306817.511,0.0001,Y
822400,1.064000,1762306854.251,0.0001,Y
823040,1.083382,1762306891.045,0.0001,Y
823680,1.160763,1762306928.715,0.0001,Y
824320,1.095438,1762306964.299,0.0001,Y
824960,1.044907,1762307000.916,0.0001,Y
825600,1.121793,1762307037.250,0.0001,Y
826240,1.118333,1762307074.077,0.0001,Y
826880,1.053128,1762307110.871,0.0001,Y
827520,1.078011,1762307147.805,0.0001,Y
828160,1.087402,1762307185.074,0.0001,Y
828800,1.139219,1762307222.066,0.0001,Y
829440,1.044118,1762307258.972,0.0001,Y
830080,1.034871,1762307295.890,0.0001,Y
830720,1.089499,1762307333.547,0.0001,Y
831360,1.084141,1762307370.563,0.0001,Y
832000,1.053642,1762307408.018,0.0001,Y
832640,1.117238,1762307444.598,0.0001,Y
833280,1.023850,1762307480.725,0.0001,Y
833920,1.104339,1762307518.239,0.0001,Y
834560,1.072724,1762307554.836,0.0001,Y
835200,1.064331,1762307592.720,0.0001,Y
835840,1.070337,1762307629.370,0.0001,Y
836480,1.172453,1762307666.203,0.0001,Y
837120,1.191762,1762307702.780,0.0001,Y
837760,1.112760,1762307740.071,0.0001,Y
838400,1.113876,1762307776.545,0.0001,Y
839040,1.043518,1762307814.222,0.0001,Y
839680,1.093043,1762307852.241,0.0001,Y
840320,1.112012,1762307889.084,0.0001,Y
840960,1.053549,1762307926.370,0.0001,Y
841600,1.048942,1762307963.097,0.0001,Y
842240,1.081859,1762308000.407,0.0001,Y
842880,1.093758,1762308037.912,0.0001,Y
843520,1.090475,1762308075.074,0.0001,Y
844160,1.086863,1762308111.506,0.0001,Y
844800,1.030872,1762308147.853,0.0001,Y
845440,1.011224,1762308184.645,0.0001,Y
846080,1.109190,1762308222.653,0.0001,Y
846720,1.134681,1762308259.097,0.0001,Y
847360,1.178048,1762308295.737,0.0001,Y
848000,1.106782,1762308333.684,0.0001,Y
848640,1.086090,1762308370.502,0.0001,Y
849280,1.028927,1762308406.755,0.0001,Y
849920,1.048764,1762308444.111,0.0001,Y
850560,1.064449,1762308480.813,0.0001,Y
851200,1.031847,1762308518.593,0.0001,Y
851840,1.080466,1762308556.348,0.0001,Y
852480,1.086888,1762308593.754,0.0001,Y
853120,1.123061,1762308630.950,0.0001,Y
853760,1.041178,1762308667.356,0.0001,Y
854400,1.003433,1762308704.962,0.0001,Y
855040,1.155885,1762308742.980,0.0001,Y
855680,1.153347,1762308779.334,0.0001,Y
856320,1.131815,1762308817.275,0.0001,Y
856960,1.022360,1762308855.079,0.0001,Y
857600,1.052236,1762308892.445,0.0001,Y
858240,1.064514,1762308928.978,0.0001,Y
858880,1.067066,1762308967.260,0.0001,Y
859520,1.038563,1762309004.340,0.0001,Y
860160,1.074795,1762309042.161,0.0001,Y
860800,1.087635,1762309079.373,0.0001,Y
861440,1.083778,1762309116.595,0.0001,Y
862080,1.066203,1762309153.850,0.0001,Y
862720,1.026532,1762309192.045,0.0001,Y
863360,1.055637,1762309229.855,0.0001,Y
864000,1.037539,1762309267.122,0.0001,Y
864640,1.114387,1762309305.257,0.0001,Y
865280,1.055559,1762309344.280,0.0001,Y
865920,1.072988,1762309381.616,0.0001,Y
866560,1.133441,1762309418.875,0.0001,Y
867200,1.079249,1762309455.373,0.0001,Y
867840,1.118508,1762309491.639,0.0001,Y
868480,1.097988,1762309528.210,0.0001,Y
869120,1.096131,1762309564.897,0.0001,Y
869760,1.081978,1762309602.066,0.0001,Y
870400,1.075577,1762309639.210,0.0001,Y
871040,1.105278,1762309676.453,0.0001,Y
871680,1.036219,1762309712.839,0.0001,Y
872320,1.067844,1762309750.663,0.0001,Y
872960,1.044650,1762309788.075,0.0001,Y
873600,1.112715,1762309826.323,0.0001,Y
874240,1.078928,1762309863.278,0.0001,Y
874880,1.133601,1762309899.920,0.0001,Y
875520,1.088762,1762309937.073,0.0001,Y
876160,1.075354,1762309973.984,0.0001,Y
876800,1.047634,1762310011.229,0.0001,Y
877440,1.037290,1762310047.734,0.0001,Y
878080,1.043911,1762310084.422,0.0001,Y
878720,1.047307,1762310120.719,0.0001,Y
879360,1.111389,1762310157.173,0.0001,Y
880000,1.059026,1762310194.398,0.0001,Y
880640,1.070846,1762310231.311,0.0001,Y
881280,1.008296,1762310268.606,0.0001,Y
881920,1.041518,1762310305.512,0.0001,Y
882560,1.075773,1762310342.932,0.0001,Y
883200,1.077215,1762310381.250,0.0001,Y
883840,1.079654,1762310419.462,0.0001,Y
884480,1.106930,1762310456.187,0.0001,Y
885120,0.992702,1762310493.731,0.0001,Y
885760,1.036377,1762310530.861,0.0001,Y
886400,1.041014,1762310566.714,0.0001,Y
887040,1.108262,1762310603.593,0.0001,Y
887680,1.069817,1762310640.148,0.0001,Y
888320,1.076394,1762310676.499,0.0001,Y
888960,1.096945,1762310713.461,0.0001,Y
889600,1.062023,1762310750.790,0.0001,Y
890240,1.080149,1762310788.682,0.0001,Y
890880,1.046367,1762310825.198,0.0001,Y
891520,1.054428,1762310861.335,0.0001,Y
892160,1.122073,1762310897.050,0.0001,Y
892800,1.028638,1762310932.899,0.0001,Y
893440,1.041581,1762310969.401,0.0001,Y
894080,1.058486,1762311006.600,0.0001,Y
894720,1.056793,1762311043.575,0.0001,Y
895360,1.014945,1762311080.753,0.0001,Y
896000,1.096092,1762311117.714,0.0001,Y
896640,1.009810,1762311155.666,0.0001,Y
897280,1.078464,1762311192.123,0.0001,Y
897920,1.090375,1762311229.582,0.0001,Y
898560,1.021461,1762311266.543,0.0001,Y
899200,1.085521,1762311303.978,0.0001,Y
899840,1.059759,1762311340.935,0.0001,Y
900480,1.062844,1762311379.778,5e-05,Y
901120,1.027922,1762311416.565,5e-05,Y
901760,1.038237,1762311453.834,5e-05,Y
902400,1.056242,1762311491.803,5e-05,Y
903040,1.044874,1762311529.606,5e-05,Y
903680,1.105496,1762311566.820,5e-05,Y
904320,1.051531,1762311604.218,5e-05,Y
904960,1.095426,1762311641.707,5e-05,Y
905600,1.084393,1762311678.733,5e-05,Y
906240,1.080952,1762311715.681,5e-05,Y
906880,1.024566,1762311752.911,5e-05,Y
907520,1.045150,1762311789.371,5e-05,Y
908160,1.118107,1762311826.685,5e-05,Y
908800,1.024325,1762311863.725,5e-05,Y
909440,1.153386,1762311900.174,5e-05,Y
910080,1.076211,1762311936.535,5e-05,Y
910720,1.038563,1762311974.021,5e-05,Y
911360,1.054221,1762312010.987,5e-05,Y
912000,1.038841,1762312048.933,5e-05,Y
912640,1.073604,1762312086.043,5e-05,Y
913280,1.077252,1762312122.777,5e-05,Y
913920,1.090018,1762312160.030,5e-05,Y
914560,1.067158,1762312197.642,5e-05,Y
915200,1.045572,1762312235.465,5e-05,Y
915840,1.090060,1762312273.134,5e-05,Y
916480,1.048703,1762312309.858,5e-05,Y
917120,1.075694,1762312347.089,5e-05,Y
917760,1.063532,1762312384.425,5e-05,Y
918400,1.109077,1762312421.382,5e-05,Y
919040,1.066749,1762312458.711,5e-05,Y
919680,1.084984,1762312495.967,5e-05,Y
920320,1.030691,1762312532.887,5e-05,Y
920960,1.083480,1762312570.261,5e-05,Y
921600,1.049280,1762312607.524,5e-05,Y
922240,1.045362,1762312644.722,5e-05,Y
922880,1.047492,1762312682.357,5e-05,Y
923520,1.093866,1762312719.267,5e-05,Y
924160,1.095355,1762312756.838,5e-05,Y
924800,1.107235,1762312793.334,5e-05,Y
925440,1.020529,1762312830.341,5e-05,Y
926080,1.028961,1762312866.626,5e-05,Y
926720,1.099880,1762312904.022,5e-05,Y
927360,1.086547,1762312941.016,5e-05,Y
928000,1.022643,1762312979.143,5e-05,Y
928640,1.037322,1762313016.346,5e-05,Y
929280,1.115337,1762313053.371,5e-05,Y
929920,1.066528,1762313090.419,5e-05,Y
930560,1.015980,1762313126.760,5e-05,Y
931200,1.062406,1762313164.292,5e-05,Y
931840,1.021216,1762313201.895,5e-05,Y
932480,1.163949,1762313237.657,5e-05,Y
933120,1.081312,1762313274.614,5e-05,Y
933760,1.060589,1762313312.932,5e-05,Y
934400,1.061519,1762313350.198,5e-05,Y
935040,1.099722,1762313386.683,5e-05,Y
935680,1.091591,1762313422.854,5e-05,Y
936320,1.103533,1762313460.980,5e-05,Y
936960,1.069762,1762313498.749,5e-05,Y
937600,1.075347,1762313534.942,5e-05,Y
938240,1.145895,1762313571.565,5e-05,Y
938880,1.078145,1762313608.182,5e-05,Y
939520,1.006063,1762313645.322,5e-05,Y
940160,1.093750,1762313682.678,5e-05,Y
940800,1.043175,1762313719.882,5e-05,Y
941440,1.076494,1762313756.559,5e-05,Y
942080,1.083337,1762313793.547,5e-05,Y
942720,1.110673,1762313830.737,5e-05,Y
943360,1.107084,1762313867.762,5e-05,Y
944000,1.068694,1762313904.606,5e-05,Y
944640,1.034435,1762313941.147,5e-05,Y
945280,1.038136,1762313979.006,5e-05,Y
945920,1.057853,1762314015.540,5e-05,Y
946560,1.117692,1762314051.779,5e-05,Y
947200,1.115006,1762314087.437,5e-05,Y
947840,1.047973,1762314123.265,5e-05,Y
948480,1.080640,1762314159.885,5e-05,Y
949120,1.070055,1762314196.183,5e-05,Y
949760,0.995738,1762314233.652,5e-05,Y
950400,1.060305,1762314270.392,5e-05,Y
951040,1.084084,1762314306.588,5e-05,Y
951680,1.043074,1762314342.384,5e-05,Y
952320,1.080272,1762314379.234,5e-05,Y
952960,1.083542,1762314416.305,5e-05,Y
953600,1.055999,1762314453.344,5e-05,Y
954240,1.017249,1762314490.770,5e-05,Y
954880,1.068894,1762314527.459,5e-05,Y
955520,1.043094,1762314565.129,5e-05,Y
956160,1.031396,1762314602.057,5e-05,Y
956800,1.120429,1762314638.790,5e-05,Y
957440,1.025902,1762314675.755,5e-05,Y
958080,1.026653,1762314711.675,5e-05,Y
958720,1.006470,1762314747.912,5e-05,Y
959360,1.007020,1762314785.043,5e-05,Y
960000,1.037157,1762314821.900,5e-05,Y
960640,1.080432,1762314859.453,5e-05,Y
961280,1.069714,1762314895.484,5e-05,Y
961920,1.053527,1762314931.698,5e-05,Y
962560,1.053645,1762314968.036,5e-05,Y
963200,1.007018,1762315004.447,5e-05,Y
963840,1.102289,1762315040.667,5e-05,Y
964480,1.017199,1762315077.394,5e-05,Y
965120,1.022570,1762315114.863,5e-05,Y
965760,1.017627,1762315152.112,5e-05,Y
966400,1.047988,1762315188.448,5e-05,Y
967040,1.077294,1762315225.675,5e-05,Y
967680,1.044486,1762315262.737,5e-05,Y
968320,1.042924,1762315299.493,5e-05,Y
968960,1.050938,1762315336.670,5e-05,Y
969600,1.067867,1762315372.891,5e-05,Y
970240,0.998530,1762315410.090,5e-05,Y
970880,1.029017,1762315447.305,5e-05,Y
971520,1.063499,1762315483.881,5e-05,Y
972160,1.046075,1762315521.669,5e-05,Y
972800,1.092363,1762315558.803,5e-05,Y
973440,1.031936,1762315595.944,5e-05,Y
974080,1.039972,1762315632.277,5e-05,Y
974720,1.073540,1762315669.421,5e-05,Y
975360,1.093072,1762315706.528,5e-05,Y
976000,1.060465,1762315744.123,5e-05,Y
976640,1.020009,1762315780.816,5e-05,Y
977280,1.032313,1762315818.494,5e-05,Y
977920,1.065252,1762315854.901,5e-05,Y
978560,1.134176,1762315891.038,5e-05,Y
979200,1.034101,1762315928.009,5e-05,Y
979840,1.047968,1762315964.327,5e-05,Y
980480,1.068139,1762316000.871,5e-05,Y
981120,1.012883,1762316037.793,5e-05,Y
981760,1.089205,1762316074.122,5e-05,Y
982400,1.041126,1762316111.259,5e-05,Y
983040,1.066481,1762316147.712,5e-05,Y
983680,1.046156,1762316184.616,5e-05,Y
984320,1.027022,1762316221.301,5e-05,Y
984960,1.059189,1762316258.504,5e-05,Y
985600,1.060865,1762316295.527,5e-05,Y
986240,1.092392,1762316332.503,5e-05,Y
986880,1.040673,1762316369.161,5e-05,Y
987520,1.039774,1762316405.959,5e-05,Y
988160,1.036985,1762316443.211,5e-05,Y
988800,1.036894,1762316479.759,5e-05,Y
989440,1.087612,1762316516.489,5e-05,Y
990080,1.027012,1762316553.547,5e-05,Y
990720,1.109024,1762316590.641,5e-05,Y
991360,1.150193,1762316627.156,5e-05,Y
992000,1.075092,1762316664.571,5e-05,Y
992640,1.075802,1762316701.131,5e-05,Y
993280,1.098833,1762316738.266,5e-05,Y
993920,1.042090,1762316776.227,5e-05,Y
994560,1.106067,1762316811.993,5e-05,Y
995200,1.075813,1762316848.403,5e-05,Y
995840,1.031088,1762316885.778,5e-05,Y
996480,1.043694,1762316922.746,5e-05,Y
997120,1.068236,1762316960.437,5e-05,Y
997760,1.120454,1762316997.827,5e-05,Y
998400,1.056451,1762317035.663,5e-05,Y
999040,1.068460,1762317072.664,5e-05,Y
999680,1.076923,1762317109.199,5e-05,Y
1000000,1.102806,1762317127.719,5e-05,Y
